Var1 Var2 loglik
1 2_163029526 2_163029526 -892.573117952747
2 2_163045161 2_163029526 -892.625903363101
3 2_163061794 2_163029526 -892.669014770106
4 2_163078427 2_163029526 -892.916622514466
5 2_163095060 2_163029526 -894.274685470946
6 2_163111693 2_163029526 -896.974444228822
7 2_163125708 2_163029526 -900.94995331786
8 2_163137394 2_163029526 -902.622143167885
9 2_163149080 2_163029526 -903.316090012055
10 2_163154021 2_163029526 -903.968730342453
11 2_163156127 2_163029526 -904.847257563792
12 2_163157556 2_163029526 -905.95129134191
13 2_163158891 2_163029526 -907.267913158643
14 2_163160225 2_163029526 -908.771216923286
15 2_163161559 2_163029526 -910.423719879386
16 2_163162894 2_163029526 -912.1796492574
17 2_163164228 2_163029526 -913.989471742189
18 2_163165562 2_163029526 -915.804808581941
19 2_163166897 2_163029526 -917.582651886561
20 2_163262650 2_163029526 -918.712467927124
21 2_163413317 2_163029526 -918.567462304663
22 2_163495816 2_163029526 -919.457636899668
23 2_163507977 2_163029526 -920.243336092133
24 2_163520139 2_163029526 -921.084911641967
25 2_163582672 2_163029526 -921.822277664598
26 2_164022416 2_163029526 -922.165124832483
27 2_164027702 2_163029526 -923.687607631784
28 2_164032987 2_163029526 -924.628559347571
29 2_164064248 2_163029526 -925.360216254481
30 2_164070405 2_163029526 -925.362390159238
31 2_164076561 2_163029526 -925.364590144412
32 2_164255184 2_163029526 -923.60407918022
33 2_164291807 2_163029526 -929.17051554898
34 2_164314068 2_163029526 -930.782086343951
35 2_164325529 2_163029526 -931.197836650246
36 2_164336991 2_163029526 -931.526247294864
37 2_164348452 2_163029526 -931.420647184277
38 2_164605360 2_163029526 -931.622482009566
39 2_164617986 2_163029526 -931.708429654494
40 2_164628884 2_163029526 -931.822710580608
41 2_164636687 2_163029526 -931.942049654905
42 2_164648869 2_163029526 -932.007028174898
43 2_164668920 2_163029526 -931.812702039082
44 2_164758936 2_163029526 -930.930623079756
45 2_165053217 2_163029526 -931.864882680156
46 2_165121823 2_163029526 -932.071762481625
47 2_165132678 2_163029526 -932.155211928592
48 2_165143532 2_163029526 -935.661820300104
49 2_165154046 2_163029526 -937.904245244322
50 2_165157220 2_163029526 -938.343507449664
51 2_165160395 2_163029526 -938.7623638988
52 2_165163569 2_163029526 -938.987915733732
53 2_165195982 2_163029526 -939.170890568886
54 2_165223558 2_163029526 -939.208208798011
55 2_165251135 2_163029526 -939.214570299159
56 2_165276843 2_163029526 -940.213357221011
57 2_165283031 2_163029526 -941.177290830761
58 2_165290201 2_163029526 -941.140516987236
59 2_165297626 2_163029526 -941.051504439948
60 2_165445995 2_163029526 -941.010523419476
61 2_165451594 2_163029526 -940.916585743573
62 2_165457194 2_163029526 -940.822249946508
63 2_165462793 2_163029526 -940.78308019226
64 2_165468393 2_163029526 -940.757505773499
65 2_165473992 2_163029526 -940.730998071695
66 2_165479592 2_163029526 -940.703524528418
67 2_165485905 2_163029526 -944.210443671476
68 2_165495439 2_163029526 -944.292217232807
69 2_165565236 2_163029526 -944.455179168512
70 2_165569910 2_163029526 -944.519901946344
71 2_165574583 2_163029526 -944.673136704718
72 2_165581587 2_163029526 -944.819344605038
73 2_165605467 2_163029526 -944.860404483272
74 2_165629348 2_163029526 -944.931109792323
75 2_165653228 2_163029526 -945.003587811153
76 2_165677109 2_163029526 -945.057151825012
77 2_165700989 2_163029526 -945.098922194849
78 2_165704891 2_163029526 -945.188297112951
79 2_165706625 2_163029526 -945.285027829578
80 2_165708359 2_163029526 -945.388959877579
81 2_165710093 2_163029526 -945.499842379695
