Var1 Var2 loglik
1 2_163029526 2_163029526 -877.578664502108
2 2_163045161 2_163029526 -877.450083290834
3 2_163061794 2_163029526 -877.278370095966
4 2_163078427 2_163029526 -874.843203377937
5 2_163095060 2_163029526 -871.439873365336
6 2_163111693 2_163029526 -868.598919081001
7 2_163125708 2_163029526 -866.367618093689
8 2_163137394 2_163029526 -866.775201640497
9 2_163149080 2_163029526 -865.939072332931
10 2_163154021 2_163029526 -865.386511824333
11 2_163156127 2_163029526 -864.862217212175
12 2_163157556 2_163029526 -864.368260870553
13 2_163158891 2_163029526 -863.90671887206
14 2_163160225 2_163029526 -863.479642571223
15 2_163161559 2_163029526 -863.089040736425
16 2_163162894 2_163029526 -862.736767479929
17 2_163164228 2_163029526 -862.424464064991
18 2_163165562 2_163029526 -862.153453343788
19 2_163166897 2_163029526 -861.925579543714
20 2_163262650 2_163029526 -861.721955404993
21 2_163413317 2_163029526 -859.930614494277
22 2_163495816 2_163029526 -855.830771164938
23 2_163507977 2_163029526 -852.739511550674
24 2_163520139 2_163029526 -851.07791470449
25 2_163582672 2_163029526 -850.866585767644
26 2_164022416 2_163029526 -843.563276999743
27 2_164027702 2_163029526 -843.542617054431
28 2_164032987 2_163029526 -843.590794734705
29 2_164064248 2_163029526 -843.573462797207
30 2_164070405 2_163029526 -843.575568831838
31 2_164076561 2_163029526 -843.57771955942
32 2_164255184 2_163029526 -846.539094913518
33 2_164291807 2_163029526 -862.873127312219
34 2_164314068 2_163029526 -864.496757532018
35 2_164325529 2_163029526 -864.501557794055
36 2_164336991 2_163029526 -864.680546623941
37 2_164348452 2_163029526 -866.121574309219
38 2_164605360 2_163029526 -868.843839350488
39 2_164617986 2_163029526 -868.821260046081
40 2_164628884 2_163029526 -868.929990119065
41 2_164636687 2_163029526 -869.091790293635
42 2_164648869 2_163029526 -869.112854364736
43 2_164668920 2_163029526 -869.131849394122
44 2_164758936 2_163029526 -869.212294658386
45 2_165053217 2_163029526 -869.967648611729
46 2_165121823 2_163029526 -870.000217140358
