Var1 Var2 loglik
1 2_163029526 2_163029526 -814.179740092661
2 2_163045161 2_163029526 -814.077755974488
3 2_163061794 2_163029526 -813.924476568377
4 2_163078427 2_163029526 -812.913414919914
5 2_163095060 2_163029526 -811.997643238608
6 2_163111693 2_163029526 -811.684300894568
7 2_163125708 2_163029526 -811.454235690409
8 2_163137394 2_163029526 -808.383495971805
9 2_163149080 2_163029526 -806.368971606253
10 2_163154021 2_163029526 -804.8619091164
11 2_163156127 2_163029526 -803.376223624182
12 2_163157556 2_163029526 -801.936621148709
13 2_163158891 2_163029526 -800.570244543806
14 2_163160225 2_163029526 -799.304540029813
15 2_163161559 2_163029526 -798.164756711697
16 2_163162894 2_163029526 -797.171469682825
17 2_163164228 2_163029526 -796.338730252528
18 2_163165562 2_163029526 -795.673136150349
19 2_163166897 2_163029526 -795.174786279866
20 2_163262650 2_163029526 -794.903341865942
21 2_163413317 2_163029526 -793.462942766769
22 2_163495816 2_163029526 -789.944624161611
23 2_163507977 2_163029526 -788.238058864949
24 2_163520139 2_163029526 -787.932467190407
25 2_163582672 2_163029526 -788.866592709908
26 2_164022416 2_163029526 -797.433820375461
27 2_164027702 2_163029526 -799.260020356337
28 2_164032987 2_163029526 -799.857394458145
29 2_164064248 2_163029526 -800.392791783342
30 2_164070405 2_163029526 -800.394139516515
31 2_164076561 2_163029526 -800.395482053045
32 2_164255184 2_163029526 -800.374343071293
33 2_164291807 2_163029526 -810.460812634955
34 2_164314068 2_163029526 -812.593945633168
35 2_164325529 2_163029526 -813.068188031275
36 2_164336991 2_163029526 -813.632493538898
37 2_164348452 2_163029526 -814.625190141443
38 2_164605360 2_163029526 -816.257011906873
39 2_164617986 2_163029526 -816.708347898316
40 2_164628884 2_163029526 -817.242274042743
41 2_164636687 2_163029526 -817.747589603878
42 2_164648869 2_163029526 -817.97574525507
43 2_164668920 2_163029526 -817.982246369537
44 2_164758936 2_163029526 -818.002456328869
45 2_165053217 2_163029526 -819.932943009586
46 2_165121823 2_163029526 -820.002213618865
47 2_165132678 2_163029526 -820.112700976571
48 2_165143532 2_163029526 -821.134231090579
49 2_165154046 2_163029526 -822.274882554982
50 2_165157220 2_163029526 -822.719656200283
51 2_165160395 2_163029526 -823.434268220353
52 2_165163569 2_163029526 -823.798977275923
53 2_165195982 2_163029526 -823.97108022538
54 2_165223558 2_163029526 -824.086460613293
55 2_165251135 2_163029526 -824.192261058919
56 2_165276843 2_163029526 -823.643879341934
57 2_165283031 2_163029526 -825.57162111729
58 2_165290201 2_163029526 -825.816139750698
59 2_165297626 2_163029526 -826.194231654981
60 2_165445995 2_163029526 -827.031383777297
61 2_165451594 2_163029526 -827.112732476823
62 2_165457194 2_163029526 -827.305833627529
63 2_165462793 2_163029526 -827.342864808122
64 2_165468393 2_163029526 -827.333184837032
65 2_165473992 2_163029526 -827.33703094223
66 2_165479592 2_163029526 -827.354841059343
67 2_165485905 2_163029526 -828.209238003152
68 2_165495439 2_163029526 -828.7396949054
69 2_165565236 2_163029526 -828.955309430728
70 2_165569910 2_163029526 -828.961295860015
71 2_165574583 2_163029526 -828.983459402665
72 2_165581587 2_163029526 -828.95521030188
73 2_165605467 2_163029526 -828.993824867498
74 2_165629348 2_163029526 -829.031417632518
75 2_165653228 2_163029526 -829.072516242654
76 2_165677109 2_163029526 -829.110928944119
77 2_165700989 2_163029526 -829.186208912107
78 2_165704891 2_163029526 -829.393556520284
79 2_165706625 2_163029526 -829.640432239746
80 2_165708359 2_163029526 -829.92704123942
81 2_165710093 2_163029526 -830.253185771915
82 2_165711827 2_163029526 -830.618265910547
83 2_165713561 2_163029526 -831.114987199493
84 2_165715295 2_163029526 -831.786664832972
85 2_165717029 2_163029526 -832.630304526314
86 2_165718763 2_163029526 -833.644601974932
87 2_165720497 2_163029526 -834.812144529484
88 2_165722231 2_163029526 -836.097773064232
89 2_165723965 2_163029526 -837.421212169154
90 2_165725699 2_163029526 -837.66288413954
91 2_165802549 2_163029526 -837.722198748394
92 2_165851320 2_163029526 -837.69679885306
93 2_165858793 2_163029526 -837.635291480941
94 2_165864624 2_163029526 -837.634088163099
95 2_165868565 2_163029526 -837.659345530056
96 2_165872506 2_163029526 -837.712712342859
97 2_165876447 2_163029526 -837.795524960287
98 2_165880388 2_163029526 -837.908721541927
99 2_165884329 2_163029526 -838.029947541942
100 2_165888270 2_163029526 -838.180931301818
101 2_165892211 2_163029526 -838.355045643406
102 2_165896152 2_163029526 -838.375838598148
103 2_165900093 2_163029526 -838.364283116642
104 2_165912941 2_163029526 -838.384075573861
105 2_165925276 2_163029526 -838.435909396875
106 2_165925359 2_163029526 -838.504978477905
107 2_165925441 2_163029526 -838.589244501017
108 2_165930685 2_163029526 -838.691881846696
109 2_166172164 2_163029526 -838.75831401063
110 2_166181382 2_163029526 -838.864248624676
111 2_166190600 2_163029526 -839.061697040064
112 2_166324274 2_163029526 -839.511109156899
113 2_166325217 2_163029526 -839.692745612802
114 2_166326020 2_163029526 -840.095591478674
115 2_166326823 2_163029526 -840.64396106476
116 2_166327627 2_163029526 -840.932750572221
117 2_166328430 2_163029526 -840.983816254755
118 2_166377584 2_163029526 -841.020410800521
119 2_166382507 2_163029526 -840.973004218293
120 2_166387430 2_163029526 -840.929733187627
121 2_166394815 2_163029526 -840.890785300613
122 2_166403288 2_163029526 -840.685962606782
123 2_166407404 2_163029526 -840.533180815037
124 2_166411519 2_163029526 -840.656662923436
125 2_166415634 2_163029526 -840.913539864775
126 2_166419069 2_163029526 -841.311967898242
127 2_166422503 2_163029526 -841.854997666429
128 2_166425938 2_163029526 -842.539573351679
129 2_166429372 2_163029526 -843.356092834211
130 2_166432807 2_163029526 -844.28867512187
131 2_166439999 2_163029526 -845.316176262063
132 2_166448156 2_163029526 -846.413841107846
133 2_166475596 2_163029526 -847.451662639914
134 2_166491355 2_163029526 -847.665440398168
135 2_166507114 2_163029526 -847.962622432811
136 2_166522873 2_163029526 -848.306673853552
137 2_166537635 2_163029526 -848.435122150542
138 2_166552260 2_163029526 -848.454300681453
139 2_166566886 2_163029526 -848.436134731339
140 2_166581511 2_163029526 -848.612938406286
141 2_166592132 2_163029526 -848.737306580189
142 2_166599166 2_163029526 -848.750635343184
143 2_166606199 2_163029526 -848.575140532618
144 2_166613233 2_163029526 -848.229425078438
145 2_166623650 2_163029526 -848.542914321404
146 2_166754477 2_163029526 -848.969574287959
147 2_166783106 2_163029526 -849.095829735189
148 2_166802407 2_163029526 -849.293311966986
149 2_166805057 2_163029526 -849.574887505719
150 2_166807706 2_163029526 -849.939438409466
151 2_166811338 2_163029526 -850.36877786081
152 2_166839967 2_163029526 -850.675626195904
153 2_166951357 2_163029526 -851.148364256662
154 2_166992184 2_163029526 -851.14978477864
155 2_167033011 2_163029526 -850.968454101936
156 2_167073838 2_163029526 -852.439744642934
157 2_167142758 2_163029526 -853.758186590263
158 2_167274124 2_163029526 -854.030042027099
159 2_167282638 2_163029526 -853.394488407884
160 2_167286179 2_163029526 -852.784835316129
161 2_167289719 2_163029526 -852.213369021659
162 2_167293260 2_163029526 -851.763557761459
163 2_167306473 2_163029526 -851.372431582445
164 2_167322761 2_163029526 -851.176335971906
165 2_167349466 2_163029526 -851.128856814386
166 2_167360748 2_163029526 -851.169633360669
167 2_167372030 2_163029526 -851.227833669641
168 2_167396998 2_163029526 -851.305001385588
169 2_167523201 2_163029526 -852.139769315913
170 2_167545144 2_163029526 -852.820870295679
171 2_167556235 2_163029526 -853.444285776103
172 2_167567326 2_163029526 -853.836211800013
173 2_167647654 2_163029526 -854.180865082561
174 2_167755373 2_163029526 -854.137418146383
175 2_167788738 2_163029526 -854.045456209716
176 2_167822104 2_163029526 -853.95916633198
177 2_167836721 2_163029526 -853.925477965815
178 2_167845502 2_163029526 -853.923005110591
179 2_167854284 2_163029526 -853.938751943499
180 2_167858563 2_163029526 -853.972671003725
181 2_163029526 2_163045161 -814.185750976331
182 2_163045161 2_163045161 -814.08375748762
183 2_163061794 2_163045161 -813.930468493607
184 2_163078427 2_163045161 -812.919449959356
185 2_163095060 2_163045161 -812.003754565207
186 2_163111693 2_163045161 -811.690476672485
187 2_163125708 2_163045161 -811.460416177429
188 2_163137394 2_163045161 -808.389837486454
189 2_163149080 2_163045161 -806.375356848141
190 2_163154021 2_163045161 -804.868295217113
191 2_163156127 2_163045161 -803.38261225872
192 2_163157556 2_163045161 -801.943014051037
193 2_163158891 2_163045161 -800.576643402507
194 2_163160225 2_163045161 -799.310946365237
195 2_163161559 2_163045161 -798.171171754386
196 2_163162894 2_163045161 -797.17789426641
197 2_163164228 2_163045161 -796.34516474619
198 2_163165562 2_163045161 -795.6795804396
199 2_163166897 2_163045161 -795.18123982457
200 2_163262650 2_163045161 -794.909819162801
201 2_163413317 2_163045161 -793.4694820729
202 2_163495816 2_163045161 -789.951203952961
203 2_163507977 2_163045161 -788.24468608139
204 2_163520139 2_163045161 -787.939128963811
205 2_163582672 2_163045161 -788.873312493176
206 2_164022416 2_163045161 -797.440602020059
207 2_164027702 2_163045161 -799.266886730716
208 2_164032987 2_163045161 -799.864308001763
209 2_164064248 2_163045161 -800.399746447196
210 2_164070405 2_163045161 -800.401097205004
211 2_164076561 2_163045161 -800.402442815294
212 2_164255184 2_163045161 -800.381517890459
213 2_164291807 2_163045161 -810.468324873235
214 2_164314068 2_163045161 -812.601425061166
215 2_164325529 2_163045161 -813.075709214637
216 2_164336991 2_163045161 -813.640078423804
217 2_164348452 2_163045161 -814.632803082403
218 2_164605360 2_163045161 -816.264474174489
219 2_164617986 2_163045161 -816.71578970981
220 2_164628884 2_163045161 -817.249675761854
221 2_164636687 2_163045161 -817.754957816928
222 2_164648869 2_163045161 -817.983130724583
223 2_164668920 2_163045161 -817.989633459579
224 2_164758936 2_163045161 -818.009855340675
225 2_165053217 2_163045161 -819.940251307794
226 2_165121823 2_163045161 -820.009498291409
227 2_165132678 2_163045161 -820.119980907867
228 2_165143532 2_163045161 -821.141533250427
229 2_165154046 2_163045161 -822.282193667714
230 2_165157220 2_163045161 -822.726975394238
231 2_165160395 2_163045161 -823.441583861135
