Var1 Var2 loglik
1 2_163029526 2_163029526 -908.267424830829
2 2_163045161 2_163029526 -908.171065743344
3 2_163061794 2_163029526 -908.083666741278
4 2_163078427 2_163029526 -907.520256397001
5 2_163095060 2_163029526 -906.758052390381
6 2_163111693 2_163029526 -906.136497918621
7 2_163125708 2_163029526 -905.811269903528
8 2_163137394 2_163029526 -905.531241628257
9 2_163149080 2_163029526 -904.913351366664
10 2_163154021 2_163029526 -904.257297926889
11 2_163156127 2_163029526 -903.653341056436
12 2_163157556 2_163029526 -903.108185755549
13 2_163158891 2_163029526 -902.628110616033
14 2_163160225 2_163029526 -902.218566695663
15 2_163161559 2_163029526 -901.883814086424
16 2_163162894 2_163029526 -901.62662737957
17 2_163164228 2_163029526 -901.44818680019
18 2_163165562 2_163029526 -901.348137146672
19 2_163166897 2_163029526 -901.324432840608
20 2_163262650 2_163029526 -901.209316331734
21 2_163413317 2_163029526 -901.162842131862
22 2_163495816 2_163029526 -898.433279582327
23 2_163507977 2_163029526 -897.155573915884
24 2_163520139 2_163029526 -896.975733638084
25 2_163582672 2_163029526 -897.811196668854
26 2_164022416 2_163029526 -885.42991680516
27 2_164027702 2_163029526 -884.059349336644
28 2_164032987 2_163029526 -883.748756243011
29 2_164064248 2_163029526 -883.47981278857
30 2_164070405 2_163029526 -883.486582724084
31 2_164076561 2_163029526 -883.493759844559
32 2_164255184 2_163029526 -880.265751881288
33 2_164291807 2_163029526 -869.446159575448
34 2_164314068 2_163029526 -867.106836537207
35 2_164325529 2_163029526 -866.160208710443
36 2_164336991 2_163029526 -864.969024317426
37 2_164348452 2_163029526 -863.142292874191
38 2_164605360 2_163029526 -862.895040611366
39 2_164617986 2_163029526 -862.438000494091
40 2_164628884 2_163029526 -862.158740614233
41 2_164636687 2_163029526 -862.139806791479
42 2_164648869 2_163029526 -862.338345864103
43 2_164668920 2_163029526 -862.317325643656
44 2_164758936 2_163029526 -862.201884191154
45 2_165053217 2_163029526 -863.098356965125
46 2_165121823 2_163029526 -863.058358356828
47 2_165132678 2_163029526 -863.062607429245
