Var1 Var2 loglik
1 2_163029526 2_163029526 -971.257419261153
2 2_163045161 2_163029526 -971.270887706581
3 2_163061794 2_163029526 -971.276555813188
4 2_163078427 2_163029526 -970.295427100652
5 2_163095060 2_163029526 -969.056270130867
6 2_163111693 2_163029526 -968.450104600439
7 2_163125708 2_163029526 -968.666700917596
8 2_163137394 2_163029526 -969.307360704253
9 2_163149080 2_163029526 -968.804554041571
10 2_163154021 2_163029526 -969.008797852584
11 2_163156127 2_163029526 -969.534388861898
12 2_163157556 2_163029526 -970.401518876565
13 2_163158891 2_163029526 -971.612087830834
14 2_163160225 2_163029526 -973.146899868103
15 2_163161559 2_163029526 -974.965727210231
16 2_163162894 2_163029526 -977.01058630873
17 2_163164228 2_163029526 -979.211721642315
18 2_163165562 2_163029526 -981.495033513573
19 2_163166897 2_163029526 -983.789551670515
20 2_163262650 2_163029526 -985.58348848937
21 2_163413317 2_163029526 -985.951299480926
22 2_163495816 2_163029526 -987.653326441584
23 2_163507977 2_163029526 -988.379989746762
24 2_163520139 2_163029526 -989.134869977264
25 2_163582672 2_163029526 -989.640285656178
26 2_164022416 2_163029526 -990.422426216222
27 2_164027702 2_163029526 -990.707685205433
28 2_164032987 2_163029526 -990.80673349874
29 2_164064248 2_163029526 -991.082070754832
30 2_164070405 2_163029526 -991.064761644016
31 2_164076561 2_163029526 -991.047345044413
32 2_164255184 2_163029526 -989.984207216639
33 2_164291807 2_163029526 -993.712354379428
34 2_164314068 2_163029526 -994.311210278239
35 2_164325529 2_163029526 -994.52196919557
36 2_164336991 2_163029526 -994.658722559117
37 2_164348452 2_163029526 -994.563743997941
38 2_164605360 2_163029526 -994.627554145247
39 2_164617986 2_163029526 -994.673521494962
40 2_164628884 2_163029526 -994.735617819078
41 2_164636687 2_163029526 -994.795483811085
42 2_164648869 2_163029526 -994.816351480342
43 2_164668920 2_163029526 -994.834844420858
44 2_164758936 2_163029526 -994.918362184528
45 2_165053217 2_163029526 -998.481225096662
46 2_165121823 2_163029526 -998.391043426778
47 2_165132678 2_163029526 -998.409201334603
48 2_165143532 2_163029526 -1000.08516447733
49 2_165154046 2_163029526 -1000.75396618794
50 2_165157220 2_163029526 -1000.77983731363
51 2_165160395 2_163029526 -1000.85324612959
52 2_165163569 2_163029526 -1000.96715603281
53 2_165195982 2_163029526 -1001.01634424656
54 2_165223558 2_163029526 -1001.05085661543
55 2_165251135 2_163029526 -1001.08690696514
56 2_165276843 2_163029526 -1001.08553244698
57 2_165283031 2_163029526 -1000.72996719517
58 2_165290201 2_163029526 -1000.07906854434
59 2_165297626 2_163029526 -999.635983210996
60 2_165445995 2_163029526 -999.595164846771
61 2_165451594 2_163029526 -999.444968464365
62 2_165457194 2_163029526 -999.268670054065
63 2_165462793 2_163029526 -999.106357138
64 2_165468393 2_163029526 -998.950864151148
65 2_165473992 2_163029526 -998.796214094744
66 2_165479592 2_163029526 -998.64431261441
67 2_165485905 2_163029526 -999.608275438654
68 2_165495439 2_163029526 -999.505526414148
69 2_165565236 2_163029526 -999.472003660809
70 2_165569910 2_163029526 -999.482389948784
71 2_165574583 2_163029526 -999.447952400627
72 2_165581587 2_163029526 -998.976919825499
73 2_165605467 2_163029526 -998.938264538317
74 2_165629348 2_163029526 -998.912285214667
75 2_165653228 2_163029526 -998.885850529625
76 2_165677109 2_163029526 -998.863187558518
77 2_165700989 2_163029526 -998.83841586725
78 2_165704891 2_163029526 -998.820764179399
79 2_165706625 2_163029526 -998.806965167266
80 2_165708359 2_163029526 -998.79714827764
81 2_165710093 2_163029526 -998.791400365636
82 2_165711827 2_163029526 -998.789755530824
83 2_165713561 2_163029526 -998.761321650935
84 2_165715295 2_163029526 -998.747465227137
85 2_165717029 2_163029526 -998.764599976948
86 2_165718763 2_163029526 -998.818645390009
87 2_165720497 2_163029526 -998.912611282245
88 2_165722231 2_163029526 -999.044865966937
89 2_165723965 2_163029526 -999.20925706138
90 2_165725699 2_163029526 -999.40849145291
91 2_165802549 2_163029526 -999.58350175474
92 2_165851320 2_163029526 -999.670508126827
93 2_165858793 2_163029526 -999.719231375929
94 2_165864624 2_163029526 -999.904301405798
95 2_165868565 2_163029526 -1000.08383671881
96 2_165872506 2_163029526 -1000.25491910081
97 2_165876447 2_163029526 -1000.41466921423
98 2_165880388 2_163029526 -1000.56037623586
99 2_165884329 2_163029526 -1000.78876002472
100 2_165888270 2_163029526 -1001.01020672059
101 2_165892211 2_163029526 -1001.16204979133
102 2_165896152 2_163029526 -1001.218293345
103 2_165900093 2_163029526 -1001.2674492202
104 2_165912941 2_163029526 -1001.30960177497
105 2_165925276 2_163029526 -1001.34313196672
106 2_165925359 2_163029526 -1001.3745019384
107 2_165925441 2_163029526 -1001.40520541294
108 2_165930685 2_163029526 -1001.44549142567
109 2_166172164 2_163029526 -1001.44873509465
110 2_166181382 2_163029526 -1001.40362534174
111 2_166190600 2_163029526 -1001.34619298246
112 2_166324274 2_163029526 -1001.30942164315
113 2_166325217 2_163029526 -1001.38744802136
114 2_166326020 2_163029526 -1001.55045446529
115 2_166326823 2_163029526 -1001.75199503271
116 2_166327627 2_163029526 -1001.80457040863
117 2_166328430 2_163029526 -1001.73820120707
118 2_166377584 2_163029526 -1001.69361720362
119 2_166382507 2_163029526 -1001.73004668787
120 2_166387430 2_163029526 -1001.76666811167
121 2_166394815 2_163029526 -1001.80376713129
122 2_166403288 2_163029526 -1001.78007656566
123 2_166407404 2_163029526 -1001.76162129736
124 2_166411519 2_163029526 -1001.81183475419
125 2_166415634 2_163029526 -1001.86788396465
126 2_166419069 2_163029526 -1001.92973083506
127 2_166422503 2_163029526 -1001.99724720999
128 2_166425938 2_163029526 -1002.07019878974
129 2_166429372 2_163029526 -1002.14823734707
130 2_166432807 2_163029526 -1002.23090260221
131 2_166439999 2_163029526 -1002.31763416019
132 2_166448156 2_163029526 -1002.40778624356
133 2_166475596 2_163029526 -1002.43967025715
134 2_166491355 2_163029526 -1002.42456840836
135 2_166507114 2_163029526 -1002.47014445892
136 2_166522873 2_163029526 -1002.52850816641
137 2_166537635 2_163029526 -1002.62690538058
138 2_166552260 2_163029526 -1002.63134663365
139 2_166566886 2_163029526 -1002.13047238411
140 2_166581511 2_163029526 -1002.17644554565
141 2_166592132 2_163029526 -1002.10967343448
142 2_166599166 2_163029526 -1002.042197174
143 2_166606199 2_163029526 -1001.9815926955
144 2_166613233 2_163029526 -1001.9024894814
145 2_166623650 2_163029526 -1001.75561766795
146 2_166754477 2_163029526 -1001.76499226899
147 2_166783106 2_163029526 -1001.70352611501
148 2_166802407 2_163029526 -1001.62221663158
149 2_166805057 2_163029526 -1001.53849527332
150 2_166807706 2_163029526 -1001.45987250027
151 2_166811338 2_163029526 -1001.39364977031
152 2_166839967 2_163029526 -1001.34516937372
153 2_166951357 2_163029526 -1001.26058585572
154 2_166992184 2_163029526 -1001.2542081023
155 2_167033011 2_163029526 -1001.1062128699
156 2_167073838 2_163029526 -1001.87665406116
157 2_167142758 2_163029526 -1001.72879444617
158 2_167274124 2_163029526 -1001.6388425915
159 2_167282638 2_163029526 -1001.71557279947
160 2_167286179 2_163029526 -1001.80898951816
161 2_167289719 2_163029526 -1001.9184056893
162 2_167293260 2_163029526 -1002.04179735211
163 2_167306473 2_163029526 -1002.01457393479
164 2_167322761 2_163029526 -1002.00882627264
165 2_167349466 2_163029526 -1001.9994843202
166 2_167360748 2_163029526 -1001.98083165608
167 2_167372030 2_163029526 -1001.96235224482
168 2_167396998 2_163029526 -1001.94324875067
169 2_167523201 2_163029526 -1001.59060717582
170 2_167545144 2_163029526 -1001.47276773817
171 2_167556235 2_163029526 -1001.31725816485
172 2_167567326 2_163029526 -1001.21578533558
173 2_167647654 2_163029526 -1001.18789770412
174 2_167755373 2_163029526 -1001.17838160035
175 2_167788738 2_163029526 -1001.15965405822
176 2_167822104 2_163029526 -1001.14140515434
177 2_167836721 2_163029526 -1001.1804930282
178 2_167845502 2_163029526 -1001.2407658055
179 2_167854284 2_163029526 -1001.30474866728
180 2_167858563 2_163029526 -1001.37233599425
181 2_163029526 2_163045161 -971.197797114249
182 2_163045161 2_163045161 -971.211205520286
183 2_163061794 2_163045161 -971.2168045691
184 2_163078427 2_163045161 -970.235494120826
185 2_163095060 2_163045161 -968.996181219309
186 2_163111693 2_163045161 -968.389929473615
187 2_163125708 2_163045161 -968.60636119274
188 2_163137394 2_163045161 -969.247109493486
189 2_163149080 2_163045161 -968.74462485361
190 2_163154021 2_163045161 -968.948896254052
191 2_163156127 2_163045161 -969.474539164942
192 2_163157556 2_163045161 -970.341746937383
193 2_163158891 2_163045161 -971.552419762817
194 2_163160225 2_163045161 -973.087360580254
195 2_163161559 2_163045161 -974.906338955296
196 2_163162894 2_163045161 -976.951367442223
197 2_163164228 2_163045161 -979.15268575304
198 2_163165562 2_163045161 -981.436189025766
199 2_163166897 2_163045161 -983.730902362477
200 2_163262650 2_163045161 -985.524764992676
201 2_163413317 2_163045161 -985.891813934073
202 2_163495816 2_163045161 -987.593910354087
203 2_163507977 2_163045161 -988.320510671767
204 2_163520139 2_163045161 -989.075442629946
205 2_163582672 2_163045161 -989.581050694768
206 2_164022416 2_163045161 -990.362042811983
207 2_164027702 2_163045161 -990.646284329656
208 2_164032987 2_163045161 -990.745058896168
209 2_164064248 2_163045161 -991.020121051427
210 2_164070405 2_163045161 -991.00274311313
211 2_164076561 2_163045161 -990.98525826406
212 2_164255184 2_163045161 -989.919694758696
213 2_164291807 2_163045161 -993.646687719598
214 2_164314068 2_163045161 -994.245598713554
215 2_164325529 2_163045161 -994.456348187331
216 2_164336991 2_163045161 -994.592950810835
217 2_164348452 2_163045161 -994.497497836123
218 2_164605360 2_163045161 -994.561292943661
219 2_164617986 2_163045161 -994.607296814449
220 2_164628884 2_163045161 -994.669468168545
221 2_164636687 2_163045161 -994.729398409232
222 2_164648869 2_163045161 -994.750233943213
223 2_164668920 2_163045161 -994.768744036975
224 2_164758936 2_163045161 -994.852369308149
225 2_165053217 2_163045161 -998.417363955907
226 2_165121823 2_163045161 -998.327296185593
227 2_165132678 2_163045161 -998.345496658526
228 2_165143532 2_163045161 -1000.02194833814
229 2_165154046 2_163045161 -1000.69071432519
230 2_165157220 2_163045161 -1000.71665082321
231 2_165160395 2_163045161 -1000.79012747869
232 2_165163569 2_163045161 -1000.90414995705
233 2_165195982 2_163045161 -1000.9534489314
234 2_165223558 2_163045161 -1000.98801641704
235 2_165251135 2_163045161 -1001.02411339817
236 2_165276843 2_163045161 -1001.02290200799
237 2_165283031 2_163045161 -1000.66761030094
238 2_165290201 2_163045161 -1000.01680087667
239 2_165297626 2_163045161 -999.574120744383
240 2_165445995 2_163045161 -999.533564276662
241 2_165451594 2_163045161 -999.383105195525
242 2_165457194 2_163045161 -999.206554817389
243 2_165462793 2_163045161 -999.044006786831
244 2_165468393 2_163045161 -998.888299994631
245 2_165473992 2_163045161 -998.733460315883
246 2_165479592 2_163045161 -998.58139620258
247 2_165485905 2_163045161 -999.548334877567
248 2_165495439 2_163045161 -999.44554772805
249 2_165565236 2_163045161 -999.41196056
250 2_165569910 2_163045161 -999.422229560805
251 2_165574583 2_163045161 -999.387674601383
252 2_165581587 2_163045161 -998.916634280137
253 2_165605467 2_163045161 -998.877990182282
254 2_165629348 2_163045161 -998.851985998244
255 2_165653228 2_163045161 -998.825526923135
256 2_165677109 2_163045161 -998.80284318698
257 2_165700989 2_163045161 -998.778021284889
258 2_165704891 2_163045161 -998.760315869466
259 2_165706625 2_163045161 -998.746470548115
260 2_165708359 2_163045161 -998.736615143042
261 2_165710093 2_163045161 -998.730836805189
262 2_165711827 2_163045161 -998.72916983211
263 2_165713561 2_163045161 -998.700722660771
264 2_165715295 2_163045161 -998.686920285057
265 2_165717029 2_163045161 -998.704192910525
266 2_165718763 2_163045161 -998.758463492283
267 2_165720497 2_163045161 -998.852734294038
268 2_165722231 2_163045161 -998.985354283329
269 2_165723965 2_163045161 -999.150143721118
270 2_165725699 2_163045161 -999.349784267896
271 2_165802549 2_163045161 -999.525209926223
272 2_165851320 2_163045161 -999.61242800672
273 2_165858793 2_163045161 -999.661178027818
274 2_165864624 2_163045161 -999.846312756155
275 2_165868565 2_163045161 -1000.02590926694
276 2_165872506 2_163045161 -1000.19704844069
277 2_165876447 2_163045161 -1000.35685010323
278 2_165880388 2_163045161 -1000.50260270871
279 2_165884329 2_163045161 -1000.73115340417
280 2_165888270 2_163045161 -1000.95278643628
281 2_165892211 2_163045161 -1001.1048037872
282 2_165896152 2_163045161 -1001.16121183048
283 2_165900093 2_163045161 -1001.21053781495
284 2_165912941 2_163045161 -1001.25280934795
285 2_165925276 2_163045161 -1001.28640731435
286 2_165925359 2_163045161 -1001.31784365696
287 2_165925441 2_163045161 -1001.34861451365
288 2_165930685 2_163045161 -1001.38896578951
289 2_166172164 2_163045161 -1001.39240159035
290 2_166181382 2_163045161 -1001.34767275479
291 2_166190600 2_163045161 -1001.2906346345
292 2_166324274 2_163045161 -1001.25430706287
293 2_166325217 2_163045161 -1001.33233146337
294 2_166326020 2_163045161 -1001.49529049761
295 2_166326823 2_163045161 -1001.69675912872
296 2_166327627 2_163045161 -1001.74928460072
297 2_166328430 2_163045161 -1001.68289289393
298 2_166377584 2_163045161 -1001.63828926997
299 2_166382507 2_163045161 -1001.67469426088
300 2_166387430 2_163045161 -1001.71129438799
301 2_166394815 2_163045161 -1001.7483751257
302 2_166403288 2_163045161 -1001.72466290918
303 2_166407404 2_163045161 -1001.70615643533
304 2_166411519 2_163045161 -1001.75624706534
305 2_166415634 2_163045161 -1001.81216944247
306 2_166419069 2_163045161 -1001.87388620756
