Var1 Var2 loglik
1 2_163029526 2_163029526 -864.894015725483
2 2_163045161 2_163029526 -864.914605127559
3 2_163061794 2_163029526 -864.919642631846
4 2_163078427 2_163029526 -864.217430645073
5 2_163095060 2_163029526 -863.321202554867
6 2_163111693 2_163029526 -862.780821272823
7 2_163125708 2_163029526 -862.6285915849
8 2_163137394 2_163029526 -861.948616515766
9 2_163149080 2_163029526 -861.115190611216
10 2_163154021 2_163029526 -860.769629846832
11 2_163156127 2_163029526 -860.547997082557
12 2_163157556 2_163029526 -860.461081630755
13 2_163158891 2_163029526 -860.513948086289
14 2_163160225 2_163029526 -860.704780103514
15 2_163161559 2_163029526 -861.024593186187
16 2_163162894 2_163029526 -861.458002546674
17 2_163164228 2_163029526 -861.98491119002
18 2_163165562 2_163029526 -862.582789503021
19 2_163166897 2_163029526 -863.228972892131
20 2_163262650 2_163029526 -863.408502080667
21 2_163413317 2_163029526 -862.785643867729
22 2_163495816 2_163029526 -859.641941650338
23 2_163507977 2_163029526 -859.482730288662
24 2_163520139 2_163029526 -859.659285794426
25 2_163582672 2_163029526 -860.13516009826
26 2_164022416 2_163029526 -866.501470097981
27 2_164027702 2_163029526 -864.075454340254
28 2_164032987 2_163029526 -864.338775450656
29 2_164064248 2_163029526 -864.611795575572
30 2_164070405 2_163029526 -864.600045074823
31 2_164076561 2_163029526 -864.58808932999
32 2_164255184 2_163029526 -862.103471539938
33 2_164291807 2_163029526 -843.900164359471
34 2_164314068 2_163029526 -843.793958240015
35 2_164325529 2_163029526 -843.850038183325
36 2_164336991 2_163029526 -843.562302396527
37 2_164348452 2_163029526 -842.067713101524
38 2_164605360 2_163029526 -841.313977845988
39 2_164617986 2_163029526 -841.19109987717
40 2_164628884 2_163029526 -841.119856984627
41 2_164636687 2_163029526 -841.06069202414
42 2_164648869 2_163029526 -840.957554945902
43 2_164668920 2_163029526 -840.846830745606
44 2_164758936 2_163029526 -840.413360144825
45 2_165053217 2_163029526 -836.952708009366
46 2_165121823 2_163029526 -836.987309536831
47 2_165132678 2_163029526 -836.987314908361
48 2_165143532 2_163029526 -833.843447810736
49 2_165154046 2_163029526 -833.633272660671
50 2_165157220 2_163029526 -833.168764035368
51 2_165160395 2_163029526 -832.742925511721
52 2_165163569 2_163029526 -831.590518246795
53 2_165195982 2_163029526 -831.215911755349
54 2_165223558 2_163029526 -831.144747846216
55 2_165251135 2_163029526 -831.099158165143
56 2_165276843 2_163029526 -830.783499099896
57 2_165283031 2_163029526 -830.899368225048
58 2_165290201 2_163029526 -827.031984007426
59 2_165297626 2_163029526 -806.593310313974
60 2_165445995 2_163029526 -803.006171930091
61 2_165451594 2_163029526 -802.659516965717
62 2_165457194 2_163029526 -802.348667328084
63 2_165462793 2_163029526 -802.116136771638
64 2_165468393 2_163029526 -801.929662067985
65 2_165473992 2_163029526 -801.779177642275
66 2_165479592 2_163029526 -801.665505844127
67 2_165485905 2_163029526 -802.006731340398
68 2_165495439 2_163029526 -801.986745898192
69 2_165565236 2_163029526 -801.948276901311
70 2_165569910 2_163029526 -801.893833291923
71 2_165574583 2_163029526 -801.852025871923
72 2_165581587 2_163029526 -801.998770671929
73 2_165605467 2_163029526 -802.073482730823
74 2_165629348 2_163029526 -802.158455793431
75 2_165653228 2_163029526 -802.253369392566
76 2_165677109 2_163029526 -802.315334471113
77 2_165700989 2_163029526 -802.351787062923
78 2_165704891 2_163029526 -802.456452502106
79 2_165706625 2_163029526 -802.575284188625
80 2_165708359 2_163029526 -802.707742341775
81 2_165710093 2_163029526 -802.853141285646
82 2_165711827 2_163029526 -803.010659029968
83 2_165713561 2_163029526 -803.406441657405
84 2_165715295 2_163029526 -803.895180537846
85 2_165717029 2_163029526 -804.409269037384
86 2_165718763 2_163029526 -804.937199082928
87 2_165720497 2_163029526 -805.471121017055
88 2_165722231 2_163029526 -806.008359809435
89 2_165723965 2_163029526 -806.545644136509
90 2_165725699 2_163029526 -806.90614308192
91 2_165802549 2_163029526 -806.865539538988
92 2_165851320 2_163029526 -806.826319076925
93 2_165858793 2_163029526 -807.059156570194
94 2_165864624 2_163029526 -807.869849536093
95 2_165868565 2_163029526 -808.868994537857
96 2_165872506 2_163029526 -810.053362505465
97 2_165876447 2_163029526 -811.415524056667
98 2_165880388 2_163029526 -812.943965769603
99 2_165884329 2_163029526 -814.655299405097
100 2_165888270 2_163029526 -816.512567863203
101 2_165892211 2_163029526 -817.771529260334
102 2_165896152 2_163029526 -817.892363670657
103 2_165900093 2_163029526 -817.996361849125
104 2_165912941 2_163029526 -818.09729472887
105 2_165925276 2_163029526 -818.190116643751
106 2_165925359 2_163029526 -818.281880737261
