Var1 Var2 loglik
1 2_163029526 2_163029526 -863.943368364701
2 2_163045161 2_163029526 -863.928119320866
3 2_163061794 2_163029526 -863.917326173275
4 2_163078427 2_163029526 -863.425851511135
5 2_163095060 2_163029526 -862.874450962781
6 2_163111693 2_163029526 -862.694375812551
7 2_163125708 2_163029526 -862.954496259971
8 2_163137394 2_163029526 -864.0153370484
9 2_163149080 2_163029526 -862.928893055734
10 2_163154021 2_163029526 -862.327306501074
11 2_163156127 2_163029526 -861.808886524841
12 2_163157556 2_163029526 -861.390337555803
13 2_163158891 2_163029526 -861.085906861119
14 2_163160225 2_163029526 -860.90578317106
15 2_163161559 2_163029526 -860.854826513287
16 2_163162894 2_163029526 -860.931927402871
17 2_163164228 2_163029526 -861.130169494297
18 2_163165562 2_163029526 -861.437760674314
19 2_163166897 2_163029526 -861.839839254664
20 2_163262650 2_163029526 -862.072595972012
21 2_163413317 2_163029526 -861.508374724626
22 2_163495816 2_163029526 -858.391485962278
23 2_163507977 2_163029526 -857.161483177352
24 2_163520139 2_163029526 -856.544364080127
25 2_163582672 2_163029526 -856.567789446445
26 2_164022416 2_163029526 -835.844100279627
27 2_164027702 2_163029526 -833.522723475509
28 2_164032987 2_163029526 -833.479372713936
29 2_164064248 2_163029526 -833.562641328932
30 2_164070405 2_163029526 -833.558968059982
31 2_164076561 2_163029526 -833.555491452115
32 2_164255184 2_163029526 -833.099551955816
33 2_164291807 2_163029526 -815.853235591516
34 2_164314068 2_163029526 -815.323605603882
35 2_164325529 2_163029526 -815.247828052625
36 2_164336991 2_163029526 -814.905430367417
37 2_164348452 2_163029526 -813.934972990221
38 2_164605360 2_163029526 -813.845008320797
39 2_164617986 2_163029526 -813.694396496787
40 2_164628884 2_163029526 -813.607812121073
41 2_164636687 2_163029526 -813.555883459317
42 2_164648869 2_163029526 -813.490990383484
43 2_164668920 2_163029526 -813.434590206022
44 2_164758936 2_163029526 -813.130085032321
45 2_165053217 2_163029526 -805.710344412956
46 2_165121823 2_163029526 -805.757248323769
47 2_165132678 2_163029526 -805.754695040408
48 2_165143532 2_163029526 -806.486215758492
49 2_165154046 2_163029526 -806.516689542031
50 2_165157220 2_163029526 -806.663281409066
51 2_165160395 2_163029526 -806.723427309431
52 2_165163569 2_163029526 -807.224588587637
53 2_165195982 2_163029526 -807.393718168124
54 2_165223558 2_163029526 -807.390127099275
55 2_165251135 2_163029526 -807.381745025757
56 2_165276843 2_163029526 -807.227307278699
57 2_165283031 2_163029526 -808.270066099521
58 2_165290201 2_163029526 -810.275865158577
59 2_165297626 2_163029526 -821.819520181665
60 2_165445995 2_163029526 -830.647000950578
61 2_165451594 2_163029526 -830.822508422785
62 2_165457194 2_163029526 -831.06189913165
63 2_165462793 2_163029526 -831.27064649729
64 2_165468393 2_163029526 -831.487209582986
65 2_165473992 2_163029526 -831.73310186739
66 2_165479592 2_163029526 -832.008497016299
67 2_165485905 2_163029526 -833.686629081363
68 2_165495439 2_163029526 -833.799773851873
69 2_165565236 2_163029526 -833.780369996099
70 2_165569910 2_163029526 -833.740139114783
71 2_165574583 2_163029526 -833.741195956856
72 2_165581587 2_163029526 -833.753400898376
73 2_165605467 2_163029526 -833.750566653405
74 2_165629348 2_163029526 -833.748865097755
75 2_165653228 2_163029526 -833.748165859483
76 2_165677109 2_163029526 -833.747143378366
77 2_165700989 2_163029526 -833.734506737286
78 2_165704891 2_163029526 -833.727814673506
79 2_165706625 2_163029526 -833.7285683855
80 2_165708359 2_163029526 -833.736843607415
81 2_165710093 2_163029526 -833.752643611522
82 2_165711827 2_163029526 -833.775902289977
83 2_165713561 2_163029526 -833.76252523888
84 2_165715295 2_163029526 -833.798473009342
85 2_165717029 2_163029526 -833.89687488567
86 2_165718763 2_163029526 -834.050339356653
87 2_165720497 2_163029526 -834.249735812983
88 2_165722231 2_163029526 -834.485897122989
89 2_165723965 2_163029526 -834.747009360691
90 2_165725699 2_163029526 -834.900078902729
91 2_165802549 2_163029526 -834.839012664627
92 2_165851320 2_163029526 -834.785732642445
93 2_165858793 2_163029526 -834.773448448286
94 2_165864624 2_163029526 -834.852378799212
95 2_165868565 2_163029526 -835.016226535378
96 2_165872506 2_163029526 -835.265476063433
97 2_165876447 2_163029526 -835.598722119124
98 2_165880388 2_163029526 -836.012646887869
99 2_165884329 2_163029526 -836.57435917406
100 2_165888270 2_163029526 -837.224154407069
101 2_165892211 2_163029526 -837.689729743161
102 2_165896152 2_163029526 -837.789463107861
103 2_165900093 2_163029526 -837.891370215618
104 2_165912941 2_163029526 -837.977860835057
105 2_165925276 2_163029526 -838.049545217854
106 2_165925359 2_163029526 -838.120795407746
107 2_165925441 2_163029526 -838.190235168063
108 2_165930685 2_163029526 -838.258645924403
109 2_166172164 2_163029526 -838.345135904189
110 2_166181382 2_163029526 -838.609563614934
111 2_166190600 2_163029526 -839.032368342406
112 2_166324274 2_163029526 -839.587689805294
113 2_166325217 2_163029526 -840.446547014441
114 2_166326020 2_163029526 -841.63551909222
115 2_166326823 2_163029526 -843.097580794212
116 2_166327627 2_163029526 -843.754755832702
117 2_166328430 2_163029526 -843.763610963268
118 2_166377584 2_163029526 -843.80494434101
119 2_166382507 2_163029526 -843.977410165202
120 2_166387430 2_163029526 -844.217212796682
121 2_166394815 2_163029526 -844.52363207168
122 2_166403288 2_163029526 -845.386301941409
123 2_166407404 2_163029526 -846.549611703254
124 2_166411519 2_163029526 -846.923731753042
125 2_166415634 2_163029526 -847.352319231504
126 2_166419069 2_163029526 -847.834464403591
127 2_166422503 2_163029526 -848.367797926089
128 2_166425938 2_163029526 -848.948387791439
129 2_166429372 2_163029526 -849.570803083093
130 2_166432807 2_163029526 -850.228339852057
131 2_166439999 2_163029526 -850.913380599725
132 2_166448156 2_163029526 -851.617758160247
133 2_166475596 2_163029526 -852.099559258545
134 2_166491355 2_163029526 -851.100929885304
135 2_166507114 2_163029526 -850.771545515309
136 2_166522873 2_163029526 -850.79854677037
137 2_166537635 2_163029526 -850.746815480854
138 2_166552260 2_163029526 -850.761016736922
139 2_166566886 2_163029526 -850.686875702902
140 2_166581511 2_163029526 -850.860776948273
141 2_166592132 2_163029526 -851.289967781354
142 2_166599166 2_163029526 -851.932584704956
143 2_166606199 2_163029526 -852.531129565017
144 2_166613233 2_163029526 -852.691839081637
145 2_166623650 2_163029526 -853.513578787183
146 2_166754477 2_163029526 -854.669377156303
147 2_166783106 2_163029526 -854.672706442358
148 2_166802407 2_163029526 -854.836070468788
149 2_166805057 2_163029526 -855.11097450202
