Var1 Var2 loglik
1 2_163029526 2_163029526 -877.229328723654
2 2_163045161 2_163029526 -877.181181818086
3 2_163061794 2_163029526 -877.100890896994
4 2_163078427 2_163029526 -876.991656391695
5 2_163095060 2_163029526 -877.226636461593
6 2_163111693 2_163029526 -877.763074397342
7 2_163125708 2_163029526 -877.805269831387
8 2_163137394 2_163029526 -873.790767238823
9 2_163149080 2_163029526 -869.619573014052
10 2_163154021 2_163029526 -865.368968992041
11 2_163156127 2_163029526 -861.127820137702
12 2_163157556 2_163029526 -856.997010123282
13 2_163158891 2_163029526 -853.086736455033
14 2_163160225 2_163029526 -849.507163721914
15 2_163161559 2_163029526 -846.357649125095
16 2_163162894 2_163029526 -843.716617003839
17 2_163164228 2_163029526 -841.634216320211
18 2_163165562 2_163029526 -840.129193390169
19 2_163166897 2_163029526 -839.189596252129
20 2_163262650 2_163029526 -838.847683807136
21 2_163413317 2_163029526 -837.402364922918
22 2_163495816 2_163029526 -833.89763782285
23 2_163507977 2_163029526 -831.764420054049
24 2_163520139 2_163029526 -830.434050543334
25 2_163582672 2_163029526 -829.706243545351
26 2_164022416 2_163029526 -835.864443041449
27 2_164027702 2_163029526 -845.564479290499
28 2_164032987 2_163029526 -848.187691757213
29 2_164064248 2_163029526 -850.665270552194
30 2_164070405 2_163029526 -850.671819771345
31 2_164076561 2_163029526 -850.678431651134
32 2_164255184 2_163029526 -853.39792197387
33 2_164291807 2_163029526 -858.725992663672
34 2_164314068 2_163029526 -860.989297764275
35 2_164325529 2_163029526 -861.850001636335
36 2_164336991 2_163029526 -863.104375263952
37 2_164348452 2_163029526 -865.437999199446
38 2_164605360 2_163029526 -867.772053182875
39 2_164617986 2_163029526 -868.301815219341
40 2_164628884 2_163029526 -868.977170107579
41 2_164636687 2_163029526 -869.728555904243
42 2_164648869 2_163029526 -870.286343167432
43 2_164668920 2_163029526 -870.276524505676
44 2_164758936 2_163029526 -870.187398215197
45 2_165053217 2_163029526 -885.308807898433
46 2_165121823 2_163029526 -886.363049883369
47 2_165132678 2_163029526 -886.450461661356
48 2_165143532 2_163029526 -886.578170731287
49 2_165154046 2_163029526 -886.175264743644
50 2_165157220 2_163029526 -886.954310501783
51 2_165160395 2_163029526 -888.382467866413
52 2_165163569 2_163029526 -890.207417534707
53 2_165195982 2_163029526 -890.678033647826
54 2_165223558 2_163029526 -890.950642218979
55 2_165251135 2_163029526 -891.249665079605
56 2_165276843 2_163029526 -890.318895195398
57 2_165283031 2_163029526 -890.894984092236
58 2_165290201 2_163029526 -891.252507325851
59 2_165297626 2_163029526 -892.77305198183
60 2_165445995 2_163029526 -894.245974051369
61 2_165451594 2_163029526 -894.302193200707
62 2_165457194 2_163029526 -894.448153204144
63 2_165462793 2_163029526 -894.48816776221
64 2_165468393 2_163029526 -894.492707181506
65 2_165473992 2_163029526 -894.504651714963
66 2_165479592 2_163029526 -894.524233508222
67 2_165485905 2_163029526 -894.738620819057
68 2_165495439 2_163029526 -895.01594356079
69 2_165565236 2_163029526 -895.33937954713
70 2_165569910 2_163029526 -895.783319956692
71 2_165574583 2_163029526 -896.245209071073
72 2_165581587 2_163029526 -896.044141310568
73 2_165605467 2_163029526 -896.084899361233
74 2_165629348 2_163029526 -896.118091096712
75 2_165653228 2_163029526 -896.153825667645
76 2_165677109 2_163029526 -896.187039242263
77 2_165700989 2_163029526 -896.220992544291
78 2_165704891 2_163029526 -896.292587766816
79 2_165706625 2_163029526 -896.382231243605
80 2_165708359 2_163029526 -896.490404121904
81 2_165710093 2_163029526 -896.617423315858
82 2_165711827 2_163029526 -896.763439679412
83 2_165713561 2_163029526 -896.862892480765
84 2_165715295 2_163029526 -897.0840077854
85 2_165717029 2_163029526 -897.483842467577
86 2_165718763 2_163029526 -898.088518129312
87 2_165720497 2_163029526 -898.912407285315
88 2_165722231 2_163029526 -899.949373068243
89 2_165723965 2_163029526 -901.14942796454
90 2_165725699 2_163029526 -901.748244651457
91 2_165802549 2_163029526 -901.893621993557
92 2_165851320 2_163029526 -901.895483715053
93 2_165858793 2_163029526 -901.820186302314
94 2_165864624 2_163029526 -901.769795465243
95 2_165868565 2_163029526 -901.745203579616
96 2_165872506 2_163029526 -901.747907023805
97 2_165876447 2_163029526 -901.779145678859
98 2_165880388 2_163029526 -901.839813487554
99 2_165884329 2_163029526 -901.89736832527
100 2_165888270 2_163029526 -901.981323305451
101 2_165892211 2_163029526 -902.099760347584
102 2_165896152 2_163029526 -902.203041006655
103 2_165900093 2_163029526 -902.312374189993
104 2_165912941 2_163029526 -902.461234862981
105 2_165925276 2_163029526 -902.6480943385
106 2_165925359 2_163029526 -902.848989360583
107 2_165925441 2_163029526 -903.061109839728
108 2_165930685 2_163029526 -903.279852323572
109 2_166172164 2_163029526 -903.064052485238
110 2_166181382 2_163029526 -902.322796885165
111 2_166190600 2_163029526 -901.538733271708
112 2_166324274 2_163029526 -901.104914447861
113 2_166325217 2_163029526 -901.972277196549
114 2_166326020 2_163029526 -903.71406594066
115 2_166326823 2_163029526 -906.105102515156
116 2_166327627 2_163029526 -907.30146891688
117 2_166328430 2_163029526 -907.408894291111
118 2_166377584 2_163029526 -907.498426069405
119 2_166382507 2_163029526 -907.494122919504
120 2_166387430 2_163029526 -907.508650880011
121 2_166394815 2_163029526 -907.542150674811
122 2_166403288 2_163029526 -907.579014020504
123 2_166407404 2_163029526 -907.946446456128
124 2_166411519 2_163029526 -907.906308295611
125 2_166415634 2_163029526 -908.011853950802
126 2_166419069 2_163029526 -908.276999412978
127 2_166422503 2_163029526 -908.711946761037
128 2_166425938 2_163029526 -909.321777155609
129 2_166429372 2_163029526 -910.105395614888
130 2_166432807 2_163029526 -911.055062640505
131 2_166439999 2_163029526 -912.156664754983
132 2_166448156 2_163029526 -913.39080023982
133 2_166475596 2_163029526 -914.381046378701
134 2_166491355 2_163029526 -914.372551028397
135 2_166507114 2_163029526 -914.770985047402
136 2_166522873 2_163029526 -915.227639786572
137 2_166537635 2_163029526 -915.594824219375
138 2_166552260 2_163029526 -915.681212418613
139 2_166566886 2_163029526 -917.002716578066
140 2_166581511 2_163029526 -917.362927289329
141 2_166592132 2_163029526 -918.092819698029
142 2_166599166 2_163029526 -919.243108307565
143 2_166606199 2_163029526 -920.267003871227
144 2_166613233 2_163029526 -920.34612067388
145 2_166623650 2_163029526 -920.459108837042
146 2_166754477 2_163029526 -920.694860246937
147 2_166783106 2_163029526 -920.709149356004
148 2_166802407 2_163029526 -920.759773381834
149 2_166805057 2_163029526 -920.9315803264
150 2_166807706 2_163029526 -921.236327953608
151 2_166811338 2_163029526 -921.537546831464
152 2_166839967 2_163029526 -921.726017171273
153 2_166951357 2_163029526 -922.301141414453
154 2_166992184 2_163029526 -922.313686399241
155 2_167033011 2_163029526 -923.042608052816
156 2_167073838 2_163029526 -925.601014261409
157 2_167142758 2_163029526 -926.553983994998
158 2_167274124 2_163029526 -927.025475401314
159 2_167282638 2_163029526 -926.695624796434
160 2_167286179 2_163029526 -926.472806543384
161 2_167289719 2_163029526 -926.357380311585
162 2_167293260 2_163029526 -926.388291870662
163 2_167306473 2_163029526 -926.001564047967
164 2_167322761 2_163029526 -925.926612708055
165 2_167349466 2_163029526 -925.893912039825
166 2_167360748 2_163029526 -925.828802017999
167 2_167372030 2_163029526 -925.781685477875
168 2_167396998 2_163029526 -925.754204007122
169 2_167523201 2_163029526 -926.599771552664
170 2_167545144 2_163029526 -927.483379955882
171 2_167556235 2_163029526 -928.525853201018
172 2_167567326 2_163029526 -929.455497329255
173 2_167647654 2_163029526 -931.12651629699
174 2_167755373 2_163029526 -931.152314186382
175 2_167788738 2_163029526 -931.206937293217
176 2_167822104 2_163029526 -931.266080017677
177 2_167836721 2_163029526 -931.445812899892
178 2_167845502 2_163029526 -931.699522136612
179 2_167854284 2_163029526 -931.994882001363
180 2_167858563 2_163029526 -932.33109396072
181 2_163029526 2_163045161 -877.220824690479
182 2_163045161 2_163045161 -877.172634703892
