Var1 Var2 loglik
1 2_163029526 2_163029526 -917.962998414791
2 2_163045161 2_163029526 -917.930674651869
3 2_163061794 2_163029526 -917.904752585569
4 2_163078427 2_163029526 -918.010743771242
5 2_163095060 2_163029526 -918.250309631234
6 2_163111693 2_163029526 -918.538195209373
7 2_163125708 2_163029526 -918.615583840176
8 2_163137394 2_163029526 -917.939793561151
9 2_163149080 2_163029526 -917.333760151998
10 2_163154021 2_163029526 -917.20739078391
11 2_163156127 2_163029526 -917.094651868952
12 2_163157556 2_163029526 -916.998680517878
13 2_163158891 2_163029526 -916.922204226336
14 2_163160225 2_163029526 -916.867235585019
15 2_163161559 2_163029526 -916.834824981002
16 2_163162894 2_163029526 -916.824935639015
17 2_163164228 2_163029526 -916.836458526074
18 2_163165562 2_163029526 -916.867374766339
19 2_163166897 2_163029526 -916.914421638965
20 2_163262650 2_163029526 -916.919153931834
21 2_163413317 2_163029526 -917.27323711241
22 2_163495816 2_163029526 -915.140621364181
23 2_163507977 2_163029526 -915.539960610054
24 2_163520139 2_163029526 -915.995632440543
25 2_163582672 2_163029526 -916.483773279326
26 2_164022416 2_163029526 -917.882840349981
27 2_164027702 2_163029526 -917.299386553863
28 2_164032987 2_163029526 -916.908601689265
29 2_164064248 2_163029526 -916.640089048089
30 2_164070405 2_163029526 -916.62789383688
31 2_164076561 2_163029526 -916.61566746989
32 2_164255184 2_163029526 -916.256707128276
33 2_164291807 2_163029526 -914.311014818803
34 2_164314068 2_163029526 -914.751587269482
35 2_164325529 2_163029526 -914.978054244068
36 2_164336991 2_163029526 -915.203709755549
37 2_164348452 2_163029526 -915.418356219153
38 2_164605360 2_163029526 -915.617077434953
39 2_164617986 2_163029526 -915.4625766931
40 2_164628884 2_163029526 -915.312087966953
41 2_164636687 2_163029526 -915.159243571853
42 2_164648869 2_163029526 -915.026210569571
43 2_164668920 2_163029526 -915.015378544856
44 2_164758936 2_163029526 -914.973069746772
45 2_165053217 2_163029526 -915.485529263393
46 2_165121823 2_163029526 -915.706094713347
47 2_165132678 2_163029526 -915.652845471441
48 2_165143532 2_163029526 -916.816115604036
49 2_165154046 2_163029526 -917.518850226606
50 2_165157220 2_163029526 -917.543591793613
51 2_165160395 2_163029526 -917.636781059395
52 2_165163569 2_163029526 -917.774233700757
53 2_165195982 2_163029526 -917.828631963647
54 2_165223558 2_163029526 -917.810557122907
55 2_165251135 2_163029526 -917.781730504903
56 2_165276843 2_163029526 -917.949823350033
57 2_165283031 2_163029526 -917.916697739245
58 2_165290201 2_163029526 -917.627383935599
59 2_165297626 2_163029526 -916.372593291193
60 2_165445995 2_163029526 -916.090291462662
61 2_165451594 2_163029526 -915.978265864831
62 2_165457194 2_163029526 -915.872185430289
63 2_165462793 2_163029526 -915.860287977704
64 2_165468393 2_163029526 -915.876336895815
65 2_165473992 2_163029526 -915.897561855682
66 2_165479592 2_163029526 -915.924046257022
67 2_165485905 2_163029526 -917.846070695782
68 2_165495439 2_163029526 -917.825694793274
69 2_165565236 2_163029526 -917.821731532076
70 2_165569910 2_163029526 -917.813759744179
71 2_165574583 2_163029526 -917.864290763903
72 2_165581587 2_163029526 -918.002701830383
73 2_165605467 2_163029526 -918.042280879489
74 2_165629348 2_163029526 -918.088885757752
75 2_165653228 2_163029526 -918.137466290149
76 2_165677109 2_163029526 -918.164845455828
77 2_165700989 2_163029526 -918.166293510892
78 2_165704891 2_163029526 -918.17387034626
79 2_165706625 2_163029526 -918.180237718619
80 2_165708359 2_163029526 -918.185333308987
81 2_165710093 2_163029526 -918.189108273285
