Var1 Var2 loglik
1 2_163029526 2_163029526 -969.997738909092
2 2_163045161 2_163029526 -969.939679713943
3 2_163061794 2_163029526 -969.883744472582
4 2_163078427 2_163029526 -970.038761475447
5 2_163095060 2_163029526 -970.31701487834
6 2_163111693 2_163029526 -970.572452875935
7 2_163125708 2_163029526 -970.871097307599
8 2_163137394 2_163029526 -969.567457755608
9 2_163149080 2_163029526 -967.833609246752
10 2_163154021 2_163029526 -967.591198244876
11 2_163156127 2_163029526 -967.376827134234
12 2_163157556 2_163029526 -967.192545273905
13 2_163158891 2_163029526 -967.039324661556
14 2_163160225 2_163029526 -966.916995035532
15 2_163161559 2_163029526 -966.824308143915
16 2_163162894 2_163029526 -966.759132244712
17 2_163164228 2_163029526 -966.71876081681
18 2_163165562 2_163029526 -966.700232519668
19 2_163166897 2_163029526 -966.700170664274
20 2_163262650 2_163029526 -966.631810931125
21 2_163413317 2_163029526 -966.799082188984
22 2_163495816 2_163029526 -964.615350037462
23 2_163507977 2_163029526 -962.852237278111
24 2_163520139 2_163029526 -960.880780365278
25 2_163582672 2_163029526 -959.083675941406
26 2_164022416 2_163029526 -955.447025647164
27 2_164027702 2_163029526 -954.843578303703
28 2_164032987 2_163029526 -954.25485682873
29 2_164064248 2_163029526 -954.03786687824
30 2_164070405 2_163029526 -954.003300569627
31 2_164076561 2_163029526 -953.968708572002
32 2_164255184 2_163029526 -949.378310696702
33 2_164291807 2_163029526 -947.430799866846
34 2_164314068 2_163029526 -947.372205138829
35 2_164325529 2_163029526 -947.582855467705
36 2_164336991 2_163029526 -947.560067872082
37 2_164348452 2_163029526 -946.763542425081
38 2_164605360 2_163029526 -946.829862204364
39 2_164617986 2_163029526 -946.460496641454
40 2_164628884 2_163029526 -946.224120148284
41 2_164636687 2_163029526 -946.138747492451
42 2_164648869 2_163029526 -946.157663373704
43 2_164668920 2_163029526 -946.167921587649
44 2_164758936 2_163029526 -946.37691352155
45 2_165053217 2_163029526 -946.932283967382
46 2_165121823 2_163029526 -946.82574715739
47 2_165132678 2_163029526 -946.647407842945
48 2_165143532 2_163029526 -946.43286001541
49 2_165154046 2_163029526 -944.15885749458
50 2_165157220 2_163029526 -943.303258306261
51 2_165160395 2_163029526 -942.446587032015
52 2_165163569 2_163029526 -941.913896977961
53 2_165195982 2_163029526 -941.380266416068
54 2_165223558 2_163029526 -941.253717526082
55 2_165251135 2_163029526 -941.195164743964
56 2_165276843 2_163029526 -941.231011307105
57 2_165283031 2_163029526 -941.275910397929
58 2_165290201 2_163029526 -941.036584966527
59 2_165297626 2_163029526 -940.799651452643
60 2_165445995 2_163029526 -940.709273257058
61 2_165451594 2_163029526 -940.532152611959
62 2_165457194 2_163029526 -940.431206088581
63 2_165462793 2_163029526 -940.261830367501
64 2_165468393 2_163029526 -940.097133770285
65 2_165473992 2_163029526 -939.974892241599
66 2_165479592 2_163029526 -939.898007010857
67 2_165485905 2_163029526 -936.711002195613
68 2_165495439 2_163029526 -936.66071458852
69 2_165565236 2_163029526 -936.449619927126
70 2_165569910 2_163029526 -936.251793630873
71 2_165574583 2_163029526 -936.145180139229
72 2_165581587 2_163029526 -935.94571480942
73 2_165605467 2_163029526 -935.865435227469
74 2_165629348 2_163029526 -935.750980174355
75 2_165653228 2_163029526 -935.658109390127
76 2_165677109 2_163029526 -935.603986214868
77 2_165700989 2_163029526 -935.356704040427
78 2_165704891 2_163029526 -934.930877695856
79 2_165706625 2_163029526 -934.535720227501
80 2_165708359 2_163029526 -934.173867789598
81 2_165710093 2_163029526 -933.847596764211
82 2_165711827 2_163029526 -933.558760681941
83 2_165713561 2_163029526 -931.939907875554
84 2_165715295 2_163029526 -930.045010357995
85 2_165717029 2_163029526 -928.282078079814
86 2_165718763 2_163029526 -926.713193303155
87 2_165720497 2_163029526 -925.401056684689
88 2_165722231 2_163029526 -924.396596432231
89 2_165723965 2_163029526 -923.727429339294
90 2_165725699 2_163029526 -923.441852038485
91 2_165802549 2_163029526 -923.284905048311
92 2_165851320 2_163029526 -923.238681271147
93 2_165858793 2_163029526 -923.076042035163
94 2_165864624 2_163029526 -922.703425430431
95 2_165868565 2_163029526 -922.353875056491
96 2_165872506 2_163029526 -922.028974360026
