Var1 Var2 loglik
1 2_163029526 2_163029526 -878.628589047696
2 2_163045161 2_163029526 -878.60900656408
3 2_163061794 2_163029526 -878.593430518128
4 2_163078427 2_163029526 -878.09804266396
5 2_163095060 2_163029526 -877.537973476904
6 2_163111693 2_163029526 -877.340588732373
7 2_163125708 2_163029526 -877.573533286252
8 2_163137394 2_163029526 -878.392716201726
9 2_163149080 2_163029526 -877.129295052483
10 2_163154021 2_163029526 -876.571798096673
11 2_163156127 2_163029526 -876.100010828731
12 2_163157556 2_163029526 -875.729571362668
13 2_163158891 2_163029526 -875.473484195725
14 2_163160225 2_163029526 -875.340614981498
15 2_163161559 2_163029526 -875.334542643546
16 2_163162894 2_163029526 -875.453042116954
17 2_163164228 2_163029526 -875.688349475394
18 2_163165562 2_163029526 -876.028152566459
19 2_163166897 2_163029526 -876.457440313364
20 2_163262650 2_163029526 -876.685431045444
21 2_163413317 2_163029526 -876.07206910866
22 2_163495816 2_163029526 -872.856691114904
23 2_163507977 2_163029526 -871.609093402143
24 2_163520139 2_163029526 -870.985610354493
25 2_163582672 2_163029526 -871.018779660531
26 2_164022416 2_163029526 -850.650194392735
27 2_164027702 2_163029526 -848.272952760955
28 2_164032987 2_163029526 -848.21764528133
29 2_164064248 2_163029526 -848.29084709669
30 2_164070405 2_163029526 -848.287022324463
31 2_164076561 2_163029526 -848.283389831062
32 2_164255184 2_163029526 -847.733935654035
33 2_164291807 2_163029526 -830.596948954729
34 2_164314068 2_163029526 -830.046672928586
35 2_164325529 2_163029526 -829.967832222156
36 2_164336991 2_163029526 -829.639455433332
37 2_164348452 2_163029526 -828.742020855557
38 2_164605360 2_163029526 -828.69238715741
39 2_164617986 2_163029526 -828.532121408365
40 2_164628884 2_163029526 -828.435713509296
41 2_164636687 2_163029526 -828.375474254647
42 2_164648869 2_163029526 -828.307525911713
43 2_164668920 2_163029526 -828.257646738202
44 2_164758936 2_163029526 -827.982031303285
45 2_165053217 2_163029526 -820.7242422952
46 2_165121823 2_163029526 -820.757414976519
47 2_165132678 2_163029526 -820.754382365253
48 2_165143532 2_163029526 -821.351129097145
49 2_165154046 2_163029526 -821.329318064639
50 2_165157220 2_163029526 -821.450559848034
51 2_165160395 2_163029526 -821.507908177196
52 2_165163569 2_163029526 -822.031080484719
53 2_165195982 2_163029526 -822.193001386999
54 2_165223558 2_163029526 -822.189202970985
55 2_165251135 2_163029526 -822.182599971456
56 2_165276843 2_163029526 -822.041880847699
57 2_165283031 2_163029526 -823.035377803815
58 2_165290201 2_163029526 -824.947137280158
59 2_165297626 2_163029526 -836.402328444259
60 2_165445995 2_163029526 -845.252385247605
61 2_165451594 2_163029526 -845.414892993907
62 2_165457194 2_163029526 -845.640243084822
63 2_165462793 2_163029526 -845.846456593126
64 2_165468393 2_163029526 -846.062850328248
65 2_165473992 2_163029526 -846.307731166754
66 2_165479592 2_163029526 -846.581305346557
67 2_165485905 2_163029526 -848.17151299743
68 2_165495439 2_163029526 -848.269627984232
69 2_165565236 2_163029526 -848.236775075834
70 2_165569910 2_163029526 -848.192944677492
71 2_165574583 2_163029526 -848.186879179566
72 2_165581587 2_163029526 -848.15848233888
73 2_165605467 2_163029526 -848.156405849338
74 2_165629348 2_163029526 -848.154480134964
75 2_165653228 2_163029526 -848.153165339528
76 2_165677109 2_163029526 -848.151486393585
77 2_165700989 2_163029526 -848.137622097509
78 2_165704891 2_163029526 -848.128670212041
79 2_165706625 2_163029526 -848.126918389149
80 2_165708359 2_163029526 -848.132454126035
81 2_165710093 2_163029526 -848.145296384782
82 2_165711827 2_163029526 -848.165398622265
83 2_165713561 2_163029526 -848.173655525869
84 2_165715295 2_163029526 -848.238423705231
85 2_165717029 2_163029526 -848.366402505719
86 2_165718763 2_163029526 -848.550024011249
87 2_165720497 2_163029526 -848.779850338483
88 2_165722231 2_163029526 -849.046246935754
89 2_165723965 2_163029526 -849.336486129746
90 2_165725699 2_163029526 -849.506350913545
91 2_165802549 2_163029526 -849.457520315756
92 2_165851320 2_163029526 -849.410156179543
93 2_165858793 2_163029526 -849.396262713024
94 2_165864624 2_163029526 -849.475867128038
95 2_165868565 2_163029526 -849.640212509461
96 2_165872506 2_163029526 -849.889672423987
97 2_165876447 2_163029526 -850.222739687067
98 2_165880388 2_163029526 -850.636010854234
99 2_165884329 2_163029526 -851.192836486844
100 2_165888270 2_163029526 -851.836151602007
101 2_165892211 2_163029526 -852.293622625166
102 2_165896152 2_163029526 -852.386094829093
103 2_165900093 2_163029526 -852.48165087913
104 2_165912941 2_163029526 -852.565443886709
105 2_165925276 2_163029526 -852.63794954368
106 2_165925359 2_163029526 -852.7104708793
107 2_165925441 2_163029526 -852.781750997697
108 2_165930685 2_163029526 -852.852194469068
109 2_166172164 2_163029526 -852.928571060094
110 2_166181382 2_163029526 -853.170202727811
111 2_166190600 2_163029526 -853.57020004188
112 2_166324274 2_163029526 -854.133696047712
113 2_166325217 2_163029526 -855.011637894444
114 2_166326020 2_163029526 -856.21889516926
115 2_166326823 2_163029526 -857.696833341024
116 2_166327627 2_163029526 -858.356482343043
117 2_166328430 2_163029526 -858.359894844963
118 2_166377584 2_163029526 -858.394500100442
119 2_166382507 2_163029526 -858.555028850868
120 2_166387430 2_163029526 -858.782303225548
121 2_166394815 2_163029526 -859.075654518171
122 2_166403288 2_163029526 -859.875424961127
123 2_166407404 2_163029526 -860.973263162015
124 2_166411519 2_163029526 -861.316766112709
125 2_166415634 2_163029526 -861.713924700332
126 2_166419069 2_163029526 -862.163885223769
127 2_166422503 2_163029526 -862.664397955143
128 2_166425938 2_163029526 -863.211719891044
129 2_166429372 2_163029526 -863.800677000388
130 2_166432807 2_163029526 -864.424879111392
131 2_166439999 2_163029526 -865.077061504987
