Var1 Var2 loglik
1 2_163029526 2_163029526 -964.507462303339
2 2_163045161 2_163029526 -964.549368823265
3 2_163061794 2_163029526 -964.588343511241
4 2_163078427 2_163029526 -964.048127922018
5 2_163095060 2_163029526 -963.31887176112
6 2_163111693 2_163029526 -962.876444849478
7 2_163125708 2_163029526 -962.760630036478
8 2_163137394 2_163029526 -962.235372085672
9 2_163149080 2_163029526 -961.09639376647
10 2_163154021 2_163029526 -959.460214700087
11 2_163156127 2_163029526 -957.800541899276
12 2_163157556 2_163029526 -956.164595539958
13 2_163158891 2_163029526 -954.604516469995
14 2_163160225 2_163029526 -953.172703644568
15 2_163161559 2_163029526 -951.916427316393
16 2_163162894 2_163029526 -950.872779517587
17 2_163164228 2_163029526 -950.065040706197
18 2_163165562 2_163029526 -949.501192572834
19 2_163166897 2_163029526 -949.174875614941
20 2_163262650 2_163029526 -949.073317207736
21 2_163413317 2_163029526 -948.958637509651
22 2_163495816 2_163029526 -945.466412181666
23 2_163507977 2_163029526 -944.936459612275
24 2_163520139 2_163029526 -944.810745380783
25 2_163582672 2_163029526 -944.752122560777
26 2_164022416 2_163029526 -939.454240870589
27 2_164027702 2_163029526 -938.33409853252
28 2_164032987 2_163029526 -937.990018447507
29 2_164064248 2_163029526 -938.159336784345
30 2_164070405 2_163029526 -938.167175090415
31 2_164076561 2_163029526 -938.175097879681
32 2_164255184 2_163029526 -936.820300079115
33 2_164291807 2_163029526 -911.86009890979
34 2_164314068 2_163029526 -911.644776803977
35 2_164325529 2_163029526 -911.617794317703
36 2_164336991 2_163029526 -911.117052795119
37 2_164348452 2_163029526 -909.155567076247
38 2_164605360 2_163029526 -908.312361319433
39 2_164617986 2_163029526 -908.339510545392
40 2_164628884 2_163029526 -908.36382319888
41 2_164636687 2_163029526 -908.37840795685
42 2_164648869 2_163029526 -908.37715202141
43 2_164668920 2_163029526 -908.367252138996
44 2_164758936 2_163029526 -908.335105683012
45 2_165053217 2_163029526 -910.280585889386
46 2_165121823 2_163029526 -911.801271515164
47 2_165132678 2_163029526 -912.022321166867
48 2_165143532 2_163029526 -919.042786988611
49 2_165154046 2_163029526 -924.149852535873
50 2_165157220 2_163029526 -925.0887467545
