Var1 Var2 loglik
1 2_163029526 2_163029526 -841.135896835672
2 2_163045161 2_163029526 -841.000010457146
3 2_163061794 2_163029526 -840.822811072012
4 2_163078427 2_163029526 -838.28898718127
5 2_163095060 2_163029526 -834.713960335745
6 2_163111693 2_163029526 -831.697563018609
7 2_163125708 2_163029526 -829.25606884183
8 2_163137394 2_163029526 -829.337551894619
9 2_163149080 2_163029526 -828.428672199207
10 2_163154021 2_163029526 -827.839208437563
11 2_163156127 2_163029526 -827.278749501753
12 2_163157556 2_163029526 -826.749697670529
13 2_163158891 2_163029526 -826.254512318954
14 2_163160225 2_163029526 -825.795662871604
15 2_163161559 2_163029526 -825.375578699925
16 2_163162894 2_163029526 -824.996498616394
17 2_163164228 2_163029526 -824.660376813732
18 2_163165562 2_163029526 -824.368752489352
19 2_163166897 2_163029526 -824.123508462815
20 2_163262650 2_163029526 -823.874683746296
21 2_163413317 2_163029526 -822.222443314413
22 2_163495816 2_163029526 -818.355248827973
23 2_163507977 2_163029526 -815.51035901011
24 2_163520139 2_163029526 -814.093498103398
25 2_163582672 2_163029526 -814.097274656379
26 2_164022416 2_163029526 -806.536552774377
27 2_164027702 2_163029526 -806.499739358694
28 2_164032987 2_163029526 -806.567300085514
29 2_164064248 2_163029526 -806.563761911009
30 2_164070405 2_163029526 -806.564100856649
31 2_164076561 2_163029526 -806.564492816543
32 2_164255184 2_163029526 -808.329622267719
33 2_164291807 2_163029526 -823.481304229546
34 2_164314068 2_163029526 -825.215824592206
35 2_164325529 2_163029526 -825.346083911696
36 2_164336991 2_163029526 -825.711393781825
37 2_164348452 2_163029526 -827.747365594587
38 2_164605360 2_163029526 -831.061775553798
39 2_164617986 2_163029526 -831.010816608548
40 2_164628884 2_163029526 -831.103569964867
41 2_164636687 2_163029526 -831.267463168947
42 2_164648869 2_163029526 -831.305132848136
43 2_164668920 2_163029526 -831.322689024143
44 2_164758936 2_163029526 -831.399401030268
45 2_165053217 2_163029526 -831.987088925427
46 2_165121823 2_163029526 -832.006899633646
47 2_165132678 2_163029526 -831.996188188278
48 2_165143532 2_163029526 -833.234403165175
49 2_165154046 2_163029526 -833.296165307686
50 2_165157220 2_163029526 -833.378162658149
51 2_165160395 2_163029526 -833.464556098384
52 2_165163569 2_163029526 -834.1395693748
53 2_165195982 2_163029526 -834.294286969225
54 2_165223558 2_163029526 -834.300994007653
55 2_165251135 2_163029526 -834.310367966683
56 2_165276843 2_163029526 -833.881003105218
57 2_165283031 2_163029526 -836.324858013876
58 2_165290201 2_163029526 -835.820450462988
59 2_165297626 2_163029526 -835.316494486349
60 2_165445995 2_163029526 -835.148093688573
61 2_165451594 2_163029526 -835.515906475258
62 2_165457194 2_163029526 -836.113635860582
63 2_165462793 2_163029526 -836.418331420239
64 2_165468393 2_163029526 -836.657659801178
65 2_165473992 2_163029526 -836.948082334457
66 2_165479592 2_163029526 -837.287361384082
67 2_165485905 2_163029526 -839.511079796333
68 2_165495439 2_163029526 -840.396542634888
69 2_165565236 2_163029526 -840.700785841915
70 2_165569910 2_163029526 -840.646519601565
71 2_165574583 2_163029526 -840.60053709709
72 2_165581587 2_163029526 -840.582531280715
73 2_165605467 2_163029526 -840.564104399497
74 2_165629348 2_163029526 -840.552376916756
75 2_165653228 2_163029526 -840.540813385797
76 2_165677109 2_163029526 -840.539321123796
77 2_165700989 2_163029526 -840.575540305096
78 2_165704891 2_163029526 -840.71399147778
79 2_165706625 2_163029526 -840.911789701992
80 2_165708359 2_163029526 -841.169983864641
81 2_165710093 2_163029526 -841.489088466306
82 2_165711827 2_163029526 -841.869059805706
83 2_165713561 2_163029526 -842.582729204938
84 2_165715295 2_163029526 -843.603980168449
85 2_165717029 2_163029526 -844.887027187672
86 2_165718763 2_163029526 -846.425324612959
87 2_165720497 2_163029526 -848.194465103765
88 2_165722231 2_163029526 -850.149551844088
89 2_165723965 2_163029526 -852.182772254631
90 2_165725699 2_163029526 -852.670393534978
91 2_165802549 2_163029526 -852.851486810522
92 2_165851320 2_163029526 -852.816792837516
93 2_165858793 2_163029526 -852.733223845148
94 2_165864624 2_163029526 -852.755515898303
95 2_165868565 2_163029526 -852.875194704428
96 2_165872506 2_163029526 -853.095294417046
97 2_165876447 2_163029526 -853.416700305078
98 2_165880388 2_163029526 -853.837955670462
99 2_165884329 2_163029526 -854.369598809316
100 2_165888270 2_163029526 -854.992284370452
101 2_165892211 2_163029526 -855.511962147328
