Var1 Var2 loglik
1 2_163029526 2_163029526 -925.166016371145
2 2_163045161 2_163029526 -925.216173638198
3 2_163061794 2_163029526 -925.252731273691
4 2_163078427 2_163029526 -925.633498899975
5 2_163095060 2_163029526 -927.247608467484
6 2_163111693 2_163029526 -930.231818508873
7 2_163125708 2_163029526 -934.479979108257
8 2_163137394 2_163029526 -936.514759412878
9 2_163149080 2_163029526 -937.462944304462
10 2_163154021 2_163029526 -938.309371435364
11 2_163156127 2_163029526 -939.379896527207
12 2_163157556 2_163029526 -940.668215607993
13 2_163158891 2_163029526 -942.155081754045
14 2_163160225 2_163029526 -943.808516444236
15 2_163161559 2_163029526 -945.585950942074
16 2_163162894 2_163029526 -947.438152435766
17 2_163164228 2_163029526 -949.314138170455
18 2_163165562 2_163029526 -951.166136564642
19 2_163166897 2_163029526 -952.953525808737
20 2_163262650 2_163029526 -954.094765531665
21 2_163413317 2_163029526 -953.927233033801
22 2_163495816 2_163029526 -954.850233210685
23 2_163507977 2_163029526 -955.721209140552
24 2_163520139 2_163029526 -956.670634304921
25 2_163582672 2_163029526 -957.470296879387
26 2_164022416 2_163029526 -957.892475124823
27 2_164027702 2_163029526 -959.220951728853
28 2_164032987 2_163029526 -960.132523692908
29 2_164064248 2_163029526 -960.866414316889
30 2_164070405 2_163029526 -960.867815575661
31 2_164076561 2_163029526 -960.869248586831
32 2_164255184 2_163029526 -959.202367697235
33 2_164291807 2_163029526 -964.446214440121
34 2_164314068 2_163029526 -966.038251967903
35 2_164325529 2_163029526 -966.431144474194
36 2_164336991 2_163029526 -966.732311425505
37 2_164348452 2_163029526 -966.609334563311
38 2_164605360 2_163029526 -966.808754549297
39 2_164617986 2_163029526 -966.897861058814
40 2_164628884 2_163029526 -967.015033137901
41 2_164636687 2_163029526 -967.133439819171
42 2_164648869 2_163029526 -967.190071564258
43 2_164668920 2_163029526 -967.015857207975
44 2_164758936 2_163029526 -966.191078857344
45 2_165053217 2_163029526 -967.083812636497
46 2_165121823 2_163029526 -967.228746204992
47 2_165132678 2_163029526 -967.31050630721
48 2_165143532 2_163029526 -971.031448290107
49 2_165154046 2_163029526 -973.129436589178
50 2_165157220 2_163029526 -973.472493181397
51 2_165160395 2_163029526 -973.800279688018
52 2_165163569 2_163029526 -973.910644751344
53 2_165195982 2_163029526 -974.032751578781
54 2_165223558 2_163029526 -974.052218032698
55 2_165251135 2_163029526 -974.046903217825
56 2_165276843 2_163029526 -975.205472186927
57 2_165283031 2_163029526 -976.284087717438
58 2_165290201 2_163029526 -976.24247451118
59 2_165297626 2_163029526 -976.133750377008
60 2_165445995 2_163029526 -976.113245608091
