Var1 Var2 loglik
1 2_163029526 2_163029526 -925.847800638196
2 2_163045161 2_163029526 -925.776255529637
3 2_163061794 2_163029526 -925.699939569294
4 2_163078427 2_163029526 -925.484790559911
5 2_163095060 2_163029526 -925.25312886107
6 2_163111693 2_163029526 -925.075562587793
7 2_163125708 2_163029526 -924.99284472202
8 2_163137394 2_163029526 -915.954043258103
9 2_163149080 2_163029526 -912.89896182305
10 2_163154021 2_163029526 -911.861187328873
11 2_163156127 2_163029526 -910.919193776024
12 2_163157556 2_163029526 -910.084130124806
13 2_163158891 2_163029526 -909.365546321491
14 2_163160225 2_163029526 -908.771015068205
15 2_163161559 2_163029526 -908.305831994454
16 2_163162894 2_163029526 -907.972862947474
17 2_163164228 2_163029526 -907.772547688962
18 2_163165562 2_163029526 -907.703041608797
19 2_163166897 2_163029526 -907.760846034137
20 2_163262650 2_163029526 -905.012032315148
21 2_163413317 2_163029526 -902.311125053375
22 2_163495816 2_163029526 -897.310035454119
23 2_163507977 2_163029526 -897.129895395662
24 2_163520139 2_163029526 -897.254156259553
25 2_163582672 2_163029526 -897.37251065589
26 2_164022416 2_163029526 -895.556019364162
27 2_164027702 2_163029526 -899.059343071414
28 2_164032987 2_163029526 -902.1857768793
29 2_164064248 2_163029526 -903.990456171214
30 2_164070405 2_163029526 -903.997743728702
31 2_164076561 2_163029526 -904.005670788697
32 2_164255184 2_163029526 -908.724305764629
33 2_164291807 2_163029526 -912.12420786094
34 2_164314068 2_163029526 -912.905878365782
35 2_164325529 2_163029526 -913.788748578897
36 2_164336991 2_163029526 -914.905631976918
37 2_164348452 2_163029526 -916.91089877275
38 2_164605360 2_163029526 -918.891020054025
39 2_164617986 2_163029526 -918.571540604852
40 2_164628884 2_163029526 -918.424666580913
41 2_164636687 2_163029526 -918.42188132631
42 2_164648869 2_163029526 -918.461315474086
43 2_164668920 2_163029526 -918.269608318755
44 2_164758936 2_163029526 -917.861578245435
45 2_165053217 2_163029526 -919.096066336168
46 2_165121823 2_163029526 -919.185073229221
47 2_165132678 2_163029526 -919.224422341552
48 2_165143532 2_163029526 -919.297372490231
49 2_165154046 2_163029526 -920.995043146803
50 2_165157220 2_163029526 -922.125814811293
51 2_165160395 2_163029526 -923.415756525704
52 2_165163569 2_163029526 -925.056215523011
53 2_165195982 2_163029526 -926.748309640515
54 2_165223558 2_163029526 -927.132158774159
55 2_165251135 2_163029526 -927.246398760259
56 2_165276843 2_163029526 -927.069311187112
57 2_165283031 2_163029526 -926.909227916828
58 2_165290201 2_163029526 -926.952635496315
59 2_165297626 2_163029526 -927.275256839187
60 2_165445995 2_163029526 -927.498193140199
61 2_165451594 2_163029526 -927.790693771984
62 2_165457194 2_163029526 -928.119069784178
63 2_165462793 2_163029526 -928.232475852082
64 2_165468393 2_163029526 -928.296995347963
65 2_165473992 2_163029526 -928.374981170963
66 2_165479592 2_163029526 -928.465899979983
67 2_165485905 2_163029526 -940.479101618218
68 2_165495439 2_163029526 -940.559190467273
69 2_165565236 2_163029526 -940.395930798987
70 2_165569910 2_163029526 -939.929355746806
71 2_165574583 2_163029526 -939.890742230053
72 2_165581587 2_163029526 -939.973952889269
73 2_165605467 2_163029526 -940.01293070024
74 2_165629348 2_163029526 -940.053220031393
75 2_165653228 2_163029526 -940.118855333478
76 2_165677109 2_163029526 -940.174550649804
77 2_165700989 2_163029526 -940.220221995244
78 2_165704891 2_163029526 -940.29783466861
79 2_165706625 2_163029526 -940.375614180946
80 2_165708359 2_163029526 -940.453245446584
81 2_165710093 2_163029526 -940.530411576324
82 2_165711827 2_163029526 -940.606807951133
83 2_165713561 2_163029526 -941.028637083577
84 2_165715295 2_163029526 -941.589451010416
85 2_165717029 2_163029526 -942.218299420937
86 2_165718763 2_163029526 -942.927315724482
87 2_165720497 2_163029526 -943.72147920438
88 2_165722231 2_163029526 -944.593412878247
89 2_165723965 2_163029526 -945.507946656327
90 2_165725699 2_163029526 -945.962234140274
91 2_165802549 2_163029526 -946.142787695996
92 2_165851320 2_163029526 -946.192970092601
93 2_165858793 2_163029526 -946.341383538548
94 2_165864624 2_163029526 -946.500982958673
95 2_165868565 2_163029526 -946.69000284986
96 2_165872506 2_163029526 -946.908291250742
97 2_165876447 2_163029526 -947.155319468034
98 2_165880388 2_163029526 -947.430168200614
99 2_165884329 2_163029526 -947.865152601062
100 2_165888270 2_163029526 -948.363212800946
101 2_165892211 2_163029526 -948.899173473832
102 2_165896152 2_163029526 -949.445858122706
103 2_165900093 2_163029526 -950.006055905402
104 2_165912941 2_163029526 -950.342632633735
105 2_165925276 2_163029526 -950.465803503495
106 2_165925359 2_163029526 -950.58979707475
107 2_165925441 2_163029526 -950.708405361142
108 2_165930685 2_163029526 -950.798710297475
109 2_166172164 2_163029526 -950.862927925962
110 2_166181382 2_163029526 -950.843403101296
111 2_166190600 2_163029526 -950.828971668407
112 2_166324274 2_163029526 -950.786182175283
113 2_166325217 2_163029526 -950.957527455876
114 2_166326020 2_163029526 -951.144609492467
115 2_166326823 2_163029526 -951.337258856189
116 2_166327627 2_163029526 -951.455156223503
117 2_166328430 2_163029526 -951.526686130631
118 2_166377584 2_163029526 -951.576701481133
119 2_166382507 2_163029526 -951.522045978376
120 2_166387430 2_163029526 -951.464802019571
121 2_166394815 2_163029526 -951.405132437843
122 2_166403288 2_163029526 -951.428857619279
123 2_166407404 2_163029526 -951.421443754311
124 2_166411519 2_163029526 -951.31394072792
125 2_166415634 2_163029526 -951.226362922706
126 2_166419069 2_163029526 -951.160973928616
127 2_166422503 2_163029526 -951.119791614434
128 2_166425938 2_163029526 -951.104423376783
129 2_166429372 2_163029526 -951.115901010399
130 2_166432807 2_163029526 -951.154564266757
131 2_166439999 2_163029526 -951.220087717075
132 2_166448156 2_163029526 -951.312028228104
133 2_166475596 2_163029526 -951.42986055649
134 2_166491355 2_163029526 -951.498407196309
135 2_166507114 2_163029526 -951.470542537047
136 2_166522873 2_163029526 -951.43581367491
137 2_166537635 2_163029526 -951.411025959738
138 2_166552260 2_163029526 -951.417240363375
139 2_166566886 2_163029526 -951.37673654855
140 2_166581511 2_163029526 -951.365422677763
141 2_166592132 2_163029526 -951.110161138829
142 2_166599166 2_163029526 -950.814053649273
143 2_166606199 2_163029526 -950.546026864613
144 2_166613233 2_163029526 -950.294731353352
145 2_166623650 2_163029526 -950.212440746374
146 2_166754477 2_163029526 -950.247225097983
147 2_166783106 2_163029526 -950.014994780923
148 2_166802407 2_163029526 -949.794498799291
149 2_166805057 2_163029526 -949.598113495273
150 2_166807706 2_163029526 -949.431940566386
151 2_166811338 2_163029526 -949.299426411106
152 2_166839967 2_163029526 -949.242385495476
153 2_166951357 2_163029526 -949.324785631745
154 2_166992184 2_163029526 -949.337607277478
155 2_167033011 2_163029526 -949.50312438626
156 2_167073838 2_163029526 -954.159696768533
157 2_167142758 2_163029526 -956.733580839027
158 2_167274124 2_163029526 -957.412179243984
159 2_167282638 2_163029526 -956.922012767394
160 2_167286179 2_163029526 -956.480037156117
161 2_167289719 2_163029526 -956.099912334057
162 2_167293260 2_163029526 -955.826111406845
163 2_167306473 2_163029526 -955.702541995342
164 2_167322761 2_163029526 -955.726964261629
165 2_167349466 2_163029526 -955.743423064177
166 2_167360748 2_163029526 -955.733907372497
167 2_167372030 2_163029526 -955.725542620877
168 2_167396998 2_163029526 -955.718198380995
169 2_167523201 2_163029526 -955.735287966375
170 2_167545144 2_163029526 -955.885053726916
171 2_167556235 2_163029526 -956.05618942722
172 2_167567326 2_163029526 -956.163578982967
173 2_167647654 2_163029526 -955.847887898043
174 2_167755373 2_163029526 -955.848442178709
175 2_167788738 2_163029526 -955.844278305543
