Var1 Var2 loglik
1 2_163029526 2_163029526 -905.389671064971
2 2_163045161 2_163029526 -905.295003831601
3 2_163061794 2_163029526 -905.196621442803
4 2_163078427 2_163029526 -904.944151400361
5 2_163095060 2_163029526 -904.663247461925
6 2_163111693 2_163029526 -904.438738356759
7 2_163125708 2_163029526 -904.319562099071
8 2_163137394 2_163029526 -894.116102288731
9 2_163149080 2_163029526 -889.972098225356
10 2_163154021 2_163029526 -888.820156318488
11 2_163156127 2_163029526 -887.766146276732
12 2_163157556 2_163029526 -886.8219107233
13 2_163158891 2_163029526 -885.997666291272
14 2_163160225 2_163029526 -885.301606261538
15 2_163161559 2_163029526 -884.739594682966
16 2_163162894 2_163029526 -884.315005174707
17 2_163164228 2_163029526 -884.028718737839
18 2_163165562 2_163029526 -883.879262936746
19 2_163166897 2_163029526 -883.863361121288
20 2_163262650 2_163029526 -880.80995705555
21 2_163413317 2_163029526 -877.718617940304
22 2_163495816 2_163029526 -871.969430151447
23 2_163507977 2_163029526 -871.647873325568
24 2_163520139 2_163029526 -871.626377586798
25 2_163582672 2_163029526 -871.606120390493
26 2_164022416 2_163029526 -869.830120670648
27 2_164027702 2_163029526 -873.171728200836
28 2_164032987 2_163029526 -876.253545245432
29 2_164064248 2_163029526 -878.053987874777
30 2_164070405 2_163029526 -878.057884614286
31 2_164076561 2_163029526 -878.062466761586
32 2_164255184 2_163029526 -882.440811607339
33 2_164291807 2_163029526 -886.100865255993
34 2_164314068 2_163029526 -886.976446715438
35 2_164325529 2_163029526 -887.926686259608
36 2_164336991 2_163029526 -889.126726192427
37 2_164348452 2_163029526 -891.288083072207
38 2_164605360 2_163029526 -893.461100165905
39 2_164617986 2_163029526 -893.141473213199
40 2_164628884 2_163029526 -893.010036887933
41 2_164636687 2_163029526 -893.015061828934
42 2_164648869 2_163029526 -893.025012631352
43 2_164668920 2_163029526 -892.801371125179
44 2_164758936 2_163029526 -892.279475396301
45 2_165053217 2_163029526 -893.517702119535
46 2_165121823 2_163029526 -893.590385252044
47 2_165132678 2_163029526 -893.633803381618
48 2_165143532 2_163029526 -893.689819719297
49 2_165154046 2_163029526 -895.294261838858
50 2_165157220 2_163029526 -896.413945214999
51 2_165160395 2_163029526 -897.769429214489
52 2_165163569 2_163029526 -899.540793798743
53 2_165195982 2_163029526 -901.304311199902
54 2_165223558 2_163029526 -901.710246031162
55 2_165251135 2_163029526 -901.838058484778
56 2_165276843 2_163029526 -901.75198329403
57 2_165283031 2_163029526 -901.690049646783
58 2_165290201 2_163029526 -901.768717847036
59 2_165297626 2_163029526 -902.209981139108
60 2_165445995 2_163029526 -902.477624633031
61 2_165451594 2_163029526 -902.732878067415
62 2_165457194 2_163029526 -903.024788212256
63 2_165462793 2_163029526 -903.145893017489
64 2_165468393 2_163029526 -903.230921855627
65 2_165473992 2_163029526 -903.330939940109
66 2_165479592 2_163029526 -903.445218601058
67 2_165485905 2_163029526 -917.142313940032
68 2_165495439 2_163029526 -917.23620456605
69 2_165565236 2_163029526 -916.980223048488
70 2_165569910 2_163029526 -916.285172929685
71 2_165574583 2_163029526 -916.050847283705
72 2_165581587 2_163029526 -916.10206931066
73 2_165605467 2_163029526 -916.15107578774
74 2_165629348 2_163029526 -916.199060106837
75 2_165653228 2_163029526 -916.274889836752
76 2_165677109 2_163029526 -916.337526524071
77 2_165700989 2_163029526 -916.379393299465
78 2_165704891 2_163029526 -916.451495872482
79 2_165706625 2_163029526 -916.524628877175
80 2_165708359 2_163029526 -916.598517640912
81 2_165710093 2_163029526 -916.672873491828
82 2_165711827 2_163029526 -916.74740543463
83 2_165713561 2_163029526 -917.160866147148
84 2_165715295 2_163029526 -917.709873000969
85 2_165717029 2_163029526 -918.323749625918
86 2_165718763 2_163029526 -919.014413225171
87 2_165720497 2_163029526 -919.788574424354
88 2_165722231 2_163029526 -920.642536504355
89 2_165723965 2_163029526 -921.546614723091
90 2_165725699 2_163029526 -922.022307125369
91 2_165802549 2_163029526 -922.198249259049
92 2_165851320 2_163029526 -922.24367721921
93 2_165858793 2_163029526 -922.419728688743
94 2_165864624 2_163029526 -922.637588082575
95 2_165868565 2_163029526 -922.887622218689
96 2_165872506 2_163029526 -923.169356289399
97 2_165876447 2_163029526 -923.481910389535
98 2_165880388 2_163029526 -923.823994323445
99 2_165884329 2_163029526 -924.332242478477
100 2_165888270 2_163029526 -924.907551043468
101 2_165892211 2_163029526 -925.523388585728
102 2_165896152 2_163029526 -926.123546566679
103 2_165900093 2_163029526 -926.730672070701
104 2_165912941 2_163029526 -927.093144115781
105 2_165925276 2_163029526 -927.218999294007
106 2_165925359 2_163029526 -927.342891616728
107 2_165925441 2_163029526 -927.460393221359
108 2_165930685 2_163029526 -927.545809714573
109 2_166172164 2_163029526 -927.612940771053
110 2_166181382 2_163029526 -927.602228599332
111 2_166190600 2_163029526 -927.603165843173
112 2_166324274 2_163029526 -927.66704566722
113 2_166325217 2_163029526 -927.866588311381
114 2_166326020 2_163029526 -928.085961034458
115 2_166326823 2_163029526 -928.312452465394
116 2_166327627 2_163029526 -928.454781752141
117 2_166328430 2_163029526 -928.543963632241
118 2_166377584 2_163029526 -928.605833427275
119 2_166382507 2_163029526 -928.540662502073
120 2_166387430 2_163029526 -928.473187920971
121 2_166394815 2_163029526 -928.40358158296
122 2_166403288 2_163029526 -928.423032146876
123 2_166407404 2_163029526 -928.408660561743
124 2_166411519 2_163029526 -928.260438446465
125 2_166415634 2_163029526 -928.131306944602
126 2_166419069 2_163029526 -928.023677443277
127 2_166422503 2_163029526 -927.93984373647
128 2_166425938 2_163029526 -927.881819696282
129 2_166429372 2_163029526 -927.851159438566
130 2_166432807 2_163029526 -927.848809772391
131 2_166439999 2_163029526 -927.875102830181
132 2_166448156 2_163029526 -927.930326066795
133 2_166475596 2_163029526 -928.011440122516
134 2_166491355 2_163029526 -928.088890909221
135 2_166507114 2_163029526 -928.0618491368
136 2_166522873 2_163029526 -928.030150998257
137 2_166537635 2_163029526 -928.014604880392
138 2_166552260 2_163029526 -928.018545493545
139 2_166566886 2_163029526 -928.005974953366
140 2_166581511 2_163029526 -928.00129490494
141 2_166592132 2_163029526 -927.714755895831
142 2_166599166 2_163029526 -927.390798378864
143 2_166606199 2_163029526 -927.112931946863
144 2_166613233 2_163029526 -926.888945969995
145 2_166623650 2_163029526 -926.787075871658
146 2_166754477 2_163029526 -926.872793917041
147 2_166783106 2_163029526 -926.648000213
148 2_166802407 2_163029526 -926.437334668387
149 2_166805057 2_163029526 -926.252477715745
150 2_166807706 2_163029526 -926.099224940976
151 2_166811338 2_163029526 -925.979713538056
152 2_166839967 2_163029526 -925.928076664204
153 2_166951357 2_163029526 -925.95075998718
154 2_166992184 2_163029526 -925.960656128366
155 2_167033011 2_163029526 -926.116801585394
156 2_167073838 2_163029526 -930.864463962321
