Var1 Var2 loglik
1 2_163029526 2_163029526 -933.157390170736
2 2_163045161 2_163029526 -933.078335183586
3 2_163061794 2_163029526 -932.998430227528
4 2_163078427 2_163029526 -932.721632424212
5 2_163095060 2_163029526 -932.37574901736
6 2_163111693 2_163029526 -932.08432198566
7 2_163125708 2_163029526 -931.923211608835
8 2_163137394 2_163029526 -920.217593944985
9 2_163149080 2_163029526 -915.65198556383
10 2_163154021 2_163029526 -914.616549761647
11 2_163156127 2_163029526 -913.700333738609
12 2_163157556 2_163029526 -912.915424123742
13 2_163158891 2_163029526 -912.271566818136
14 2_163160225 2_163029526 -911.775736582336
15 2_163161559 2_163029526 -911.431848192524
16 2_163162894 2_163029526 -911.240702514596
17 2_163164228 2_163029526 -911.200140186648
18 2_163165562 2_163029526 -911.305358151677
19 2_163166897 2_163029526 -911.549554156121
20 2_163262650 2_163029526 -909.149938084664
21 2_163413317 2_163029526 -907.752286825023
22 2_163495816 2_163029526 -904.753879368807
23 2_163507977 2_163029526 -904.778080200905
24 2_163520139 2_163029526 -905.074603347537
25 2_163582672 2_163029526 -905.270121802907
26 2_164022416 2_163029526 -905.202175510669
27 2_164027702 2_163029526 -908.740709317775
28 2_164032987 2_163029526 -912.222229550139
29 2_164064248 2_163029526 -914.077031373917
30 2_164070405 2_163029526 -914.080229449392
31 2_164076561 2_163029526 -914.084088784115
32 2_164255184 2_163029526 -920.634581151787
33 2_164291807 2_163029526 -923.332538089757
34 2_164314068 2_163029526 -923.872255567562
35 2_164325529 2_163029526 -924.695126852044
36 2_164336991 2_163029526 -925.713172583329
37 2_164348452 2_163029526 -927.438171464082
38 2_164605360 2_163029526 -929.240882351168
39 2_164617986 2_163029526 -929.115730500761
40 2_164628884 2_163029526 -929.159750320766
41 2_164636687 2_163029526 -929.300579357033
42 2_164648869 2_163029526 -929.372351950475
43 2_164668920 2_163029526 -929.290507392286
44 2_164758936 2_163029526 -929.368137415982
45 2_165053217 2_163029526 -930.617963294681
46 2_165121823 2_163029526 -930.741545423579
47 2_165132678 2_163029526 -930.787024552678
48 2_165143532 2_163029526 -930.927730613763
49 2_165154046 2_163029526 -932.624640700318
50 2_165157220 2_163029526 -933.583420434142
51 2_165160395 2_163029526 -934.788791310125
52 2_165163569 2_163029526 -936.442718382759
53 2_165195982 2_163029526 -938.032353738944
54 2_165223558 2_163029526 -938.419414945629
55 2_165251135 2_163029526 -938.559700397276
56 2_165276843 2_163029526 -938.611763969856
57 2_165283031 2_163029526 -938.695356249284
58 2_165290201 2_163029526 -938.819959909176
59 2_165297626 2_163029526 -939.196224684648
60 2_165445995 2_163029526 -939.362688718453
61 2_165451594 2_163029526 -939.60755473326
62 2_165457194 2_163029526 -939.869874244445
63 2_165462793 2_163029526 -939.966201654719
64 2_165468393 2_163029526 -940.025156755702
65 2_165473992 2_163029526 -940.092762430355
66 2_165479592 2_163029526 -940.168323413545
67 2_165485905 2_163029526 -952.523838837581
68 2_165495439 2_163029526 -952.58129710366
69 2_165565236 2_163029526 -952.273028238607
70 2_165569910 2_163029526 -951.538390916709
71 2_165574583 2_163029526 -951.180742989632
