Var1 Var2 loglik
1 2_163029526 2_163029526 -948.532221519127
2 2_163045161 2_163029526 -948.531431074842
3 2_163061794 2_163029526 -948.533709732519
4 2_163078427 2_163029526 -948.084799965485
5 2_163095060 2_163029526 -947.335471574854
6 2_163111693 2_163029526 -946.60913670857
7 2_163125708 2_163029526 -946.017433156477
8 2_163137394 2_163029526 -947.635748368094
9 2_163149080 2_163029526 -948.518780612132
10 2_163154021 2_163029526 -948.46012528151
11 2_163156127 2_163029526 -948.409691642657
12 2_163157556 2_163029526 -948.368680756874
13 2_163158891 2_163029526 -948.337327008645
14 2_163160225 2_163029526 -948.314754914057
15 2_163161559 2_163029526 -948.299032293846
16 2_163162894 2_163029526 -948.287410701906
17 2_163164228 2_163029526 -948.276690505804
18 2_163165562 2_163029526 -948.263653054626
19 2_163166897 2_163029526 -948.245303788789
20 2_163262650 2_163029526 -948.205891534085
21 2_163413317 2_163029526 -948.05692445272
22 2_163495816 2_163029526 -947.116613717728
23 2_163507977 2_163029526 -946.996267927469
24 2_163520139 2_163029526 -946.880262917433
25 2_163582672 2_163029526 -946.679944669221
26 2_164022416 2_163029526 -944.542703285273
27 2_164027702 2_163029526 -943.064757020961
28 2_164032987 2_163029526 -942.809200512787
29 2_164064248 2_163029526 -942.816529444406
30 2_164070405 2_163029526 -942.819167168399
31 2_164076561 2_163029526 -942.821778702219
32 2_164255184 2_163029526 -943.556149990497
33 2_164291807 2_163029526 -932.358871445597
34 2_164314068 2_163029526 -932.716706000393
35 2_164325529 2_163029526 -932.733449671808
36 2_164336991 2_163029526 -932.756782147665
37 2_164348452 2_163029526 -932.916571971084
38 2_164605360 2_163029526 -933.222851344718
39 2_164617986 2_163029526 -933.130199782856
40 2_164628884 2_163029526 -933.045827182782
41 2_164636687 2_163029526 -932.980286049798
42 2_164648869 2_163029526 -932.95229393643
43 2_164668920 2_163029526 -932.920892565724
44 2_164758936 2_163029526 -932.802464913909
45 2_165053217 2_163029526 -928.489060544322
46 2_165121823 2_163029526 -928.436304510393
47 2_165132678 2_163029526 -928.462397494927
48 2_165143532 2_163029526 -926.04485651059
49 2_165154046 2_163029526 -925.542714523176
50 2_165157220 2_163029526 -925.53775073999
51 2_165160395 2_163029526 -925.590128851621
52 2_165163569 2_163029526 -925.670109537452
53 2_165195982 2_163029526 -925.737744835476
54 2_165223558 2_163029526 -925.822800934237
55 2_165251135 2_163029526 -925.918808249672
56 2_165276843 2_163029526 -926.125418629106
57 2_165283031 2_163029526 -925.360641390548
58 2_165290201 2_163029526 -923.258333497412
59 2_165297626 2_163029526 -918.289181971149
60 2_165445995 2_163029526 -917.340418199825
61 2_165451594 2_163029526 -917.410545100327
62 2_165457194 2_163029526 -917.493198548633
63 2_165462793 2_163029526 -917.568791141946
64 2_165468393 2_163029526 -917.652982964118
65 2_165473992 2_163029526 -917.750741909099
66 2_165479592 2_163029526 -917.861846555238
67 2_165485905 2_163029526 -917.459773059956
68 2_165495439 2_163029526 -917.493333852887
69 2_165565236 2_163029526 -917.498542236746
70 2_165569910 2_163029526 -917.518338940087
71 2_165574583 2_163029526 -917.668011812391
72 2_165581587 2_163029526 -918.787037884476
73 2_165605467 2_163029526 -918.822182843817
74 2_165629348 2_163029526 -918.849717936708
75 2_165653228 2_163029526 -918.876631736447
76 2_165677109 2_163029526 -918.892644680545
77 2_165700989 2_163029526 -918.88425119465
78 2_165704891 2_163029526 -918.849711738089
79 2_165706625 2_163029526 -918.815674057137
80 2_165708359 2_163029526 -918.782362385279
81 2_165710093 2_163029526 -918.75000193458
