Var1 Var2 loglik
1 2_163029526 2_163029526 -883.610625311549
2 2_163045161 2_163029526 -883.609297765877
3 2_163061794 2_163029526 -883.611210459588
4 2_163078427 2_163029526 -883.158826139837
5 2_163095060 2_163029526 -882.404590526782
6 2_163111693 2_163029526 -881.673563230846
7 2_163125708 2_163029526 -881.07810773135
8 2_163137394 2_163029526 -882.629452200312
9 2_163149080 2_163029526 -883.498486846689
10 2_163154021 2_163029526 -883.452535941422
11 2_163156127 2_163029526 -883.414625443469
12 2_163157556 2_163029526 -883.385643296361
13 2_163158891 2_163029526 -883.365504877033
14 2_163160225 2_163029526 -883.353040905028
15 2_163161559 2_163029526 -883.346081512067
16 2_163162894 2_163029526 -883.341722491921
17 2_163164228 2_163029526 -883.336703516648
18 2_163165562 2_163029526 -883.32784018851
19 2_163166897 2_163029526 -883.31226138108
20 2_163262650 2_163029526 -883.260893852919
21 2_163413317 2_163029526 -883.058915585082
22 2_163495816 2_163029526 -882.144174053553
23 2_163507977 2_163029526 -882.028013607003
24 2_163520139 2_163029526 -881.920337020737
25 2_163582672 2_163029526 -881.735942124851
26 2_164022416 2_163029526 -879.654700769969
27 2_164027702 2_163029526 -878.162719711729
28 2_164032987 2_163029526 -877.918765023211
29 2_164064248 2_163029526 -877.934644329674
30 2_164070405 2_163029526 -877.937074166017
31 2_164076561 2_163029526 -877.939485523735
32 2_164255184 2_163029526 -878.710977282134
33 2_164291807 2_163029526 -867.529895808879
34 2_164314068 2_163029526 -867.85244937174
35 2_164325529 2_163029526 -867.86423916439
36 2_164336991 2_163029526 -867.87783938309
37 2_164348452 2_163029526 -868.009728892814
38 2_164605360 2_163029526 -868.296618745394
39 2_164617986 2_163029526 -868.204228185983
40 2_164628884 2_163029526 -868.119021121444
41 2_164636687 2_163029526 -868.050983409139
42 2_164648869 2_163029526 -868.019428413946
43 2_164668920 2_163029526 -867.985122138749
44 2_164758936 2_163029526 -867.856567637341
45 2_165053217 2_163029526 -863.523426426713
46 2_165121823 2_163029526 -863.462060596586
47 2_165132678 2_163029526 -863.484843694187
48 2_165143532 2_163029526 -860.85480074096
49 2_165154046 2_163029526 -860.257389495455
50 2_165157220 2_163029526 -860.248534965549
51 2_165160395 2_163029526 -860.301401867551
52 2_165163569 2_163029526 -860.389621117071
53 2_165195982 2_163029526 -860.455111366073
54 2_165223558 2_163029526 -860.536945498666
55 2_165251135 2_163029526 -860.629700267828
56 2_165276843 2_163029526 -860.825012124982
57 2_165283031 2_163029526 -860.035590367033
58 2_165290201 2_163029526 -857.880435732241
59 2_165297626 2_163029526 -852.647348051712
60 2_165445995 2_163029526 -851.583762496836
61 2_165451594 2_163029526 -851.638468628269
62 2_165457194 2_163029526 -851.706574822799
63 2_165462793 2_163029526 -851.769306330961
64 2_165468393 2_163029526 -851.841474678473
65 2_165473992 2_163029526 -851.927875339392
66 2_165479592 2_163029526 -852.028343559689
67 2_165485905 2_163029526 -851.546444969503
68 2_165495439 2_163029526 -851.577478274887
69 2_165565236 2_163029526 -851.574319572668
70 2_165569910 2_163029526 -851.576895525934
71 2_165574583 2_163029526 -851.71031063793
72 2_165581587 2_163029526 -852.839321681198
73 2_165605467 2_163029526 -852.883682203545
74 2_165629348 2_163029526 -852.920947868216
75 2_165653228 2_163029526 -852.958010155018
76 2_165677109 2_163029526 -852.980268096315
77 2_165700989 2_163029526 -852.972765964629
78 2_165704891 2_163029526 -852.939645237708
79 2_165706625 2_163029526 -852.907097341832
