Var1 Var2 loglik
1 2_163029526 2_163029526 -967.539433498989
2 2_163045161 2_163029526 -967.535917788118
3 2_163061794 2_163029526 -967.530097655605
4 2_163078427 2_163029526 -966.80289097532
5 2_163095060 2_163029526 -965.589442406122
6 2_163111693 2_163029526 -964.373453633357
7 2_163125708 2_163029526 -963.234330490302
8 2_163137394 2_163029526 -963.912959646235
9 2_163149080 2_163029526 -964.653502556876
10 2_163154021 2_163029526 -964.508096767198
11 2_163156127 2_163029526 -964.394595501445
12 2_163157556 2_163029526 -964.320072127651
13 2_163158891 2_163029526 -964.289934784751
14 2_163160225 2_163029526 -964.307158124839
15 2_163161559 2_163029526 -964.371787841049
16 2_163162894 2_163029526 -964.480871667111
17 2_163164228 2_163029526 -964.628820363306
18 2_163165562 2_163029526 -964.808147290829
19 2_163166897 2_163029526 -965.01045949027
20 2_163262650 2_163029526 -965.054077963811
21 2_163413317 2_163029526 -964.744722674464
22 2_163495816 2_163029526 -962.917866963238
23 2_163507977 2_163029526 -962.426677038208
24 2_163520139 2_163029526 -962.013185344914
25 2_163582672 2_163029526 -961.726079145165
26 2_164022416 2_163029526 -959.155623150776
27 2_164027702 2_163029526 -958.5648507476
28 2_164032987 2_163029526 -958.334751863456
29 2_164064248 2_163029526 -958.343292353276
30 2_164070405 2_163029526 -958.342967502683
31 2_164076561 2_163029526 -958.342536460179
32 2_164255184 2_163029526 -958.619217494304
33 2_164291807 2_163029526 -943.156849889039
34 2_164314068 2_163029526 -942.896213488111
35 2_164325529 2_163029526 -942.821411728591
36 2_164336991 2_163029526 -942.818576117657
37 2_164348452 2_163029526 -943.367326637278
38 2_164605360 2_163029526 -944.178163215966
39 2_164617986 2_163029526 -944.156523790758
40 2_164628884 2_163029526 -944.148647321143
41 2_164636687 2_163029526 -944.144630290955
42 2_164648869 2_163029526 -944.126684837817
43 2_164668920 2_163029526 -944.143334580351
44 2_164758936 2_163029526 -944.270105735045
45 2_165053217 2_163029526 -940.835296592941
46 2_165121823 2_163029526 -940.771170782425
47 2_165132678 2_163029526 -940.744425585327
48 2_165143532 2_163029526 -937.255984709677
49 2_165154046 2_163029526 -936.559484987507
50 2_165157220 2_163029526 -936.575144726209
51 2_165160395 2_163029526 -936.602387033915
52 2_165163569 2_163029526 -936.603470764864
53 2_165195982 2_163029526 -936.499651639922
54 2_165223558 2_163029526 -936.491036662851
55 2_165251135 2_163029526 -936.503161033397
56 2_165276843 2_163029526 -936.633321516283
57 2_165283031 2_163029526 -936.466549758645
58 2_165290201 2_163029526 -935.231721323609
59 2_165297626 2_163029526 -931.538399530891
60 2_165445995 2_163029526 -931.630892949663
61 2_165451594 2_163029526 -931.826497358912
62 2_165457194 2_163029526 -932.048964367646
63 2_165462793 2_163029526 -932.251004707324
64 2_165468393 2_163029526 -932.462147247498
65 2_165473992 2_163029526 -932.693272091688
66 2_165479592 2_163029526 -932.943546529622
67 2_165485905 2_163029526 -933.937792948516
68 2_165495439 2_163029526 -934.052387022928
69 2_165565236 2_163029526 -934.171075583509
70 2_165569910 2_163029526 -934.312802376373
71 2_165574583 2_163029526 -934.52052378132
72 2_165581587 2_163029526 -935.260807980286
73 2_165605467 2_163029526 -935.289842679656
74 2_165629348 2_163029526 -935.302743663468
75 2_165653228 2_163029526 -935.31442328994
76 2_165677109 2_163029526 -935.319770266025
77 2_165700989 2_163029526 -935.28381340366
78 2_165704891 2_163029526 -935.177507953763
79 2_165706625 2_163029526 -935.071097931807
80 2_165708359 2_163029526 -934.965198194438
81 2_165710093 2_163029526 -934.860432890342
82 2_165711827 2_163029526 -934.757422748195
83 2_165713561 2_163029526 -934.588217219465
84 2_165715295 2_163029526 -934.412326734231
85 2_165717029 2_163029526 -934.23948744886
86 2_165718763 2_163029526 -934.058614228172
87 2_165720497 2_163029526 -933.859910320367
88 2_165722231 2_163029526 -933.638418675457
89 2_165723965 2_163029526 -933.39870861958
90 2_165725699 2_163029526 -933.241003373082
